,Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
1838,2021-11-16 14:00:00,15.75,14.87,14.79,16.72,1020,57,1.53,10,sky is clear
1839,2021-11-16 15:00:00,15.71,14.77,14.79,16.68,1020,55,1.39,80,broken clouds
1840,2021-11-16 16:00:00,15.66,14.77,14.72,16.68,1020,57,1.31,98,overcast clouds
1841,2021-11-16 17:00:00,15.09,14.22,13.68,15.66,1020,60,1.83,89,overcast clouds
1842,2021-11-16 18:00:00,13.96,13.16,11.72,15.1,1020,67,2.08,27,scattered clouds
1843,2021-11-16 19:00:00,13.33,12.49,10.72,13.48,1020,68,2.27,20,few clouds
1844,2021-11-16 20:00:00,12.81,12.0,10.34,12.93,1021,71,2.29,14,few clouds
1845,2021-11-16 21:00:00,12.35,11.52,10.9,12.37,1021,72,2.24,27,scattered clouds
1846,2021-11-16 22:00:00,12.33,11.45,11.21,12.37,1021,70,2.07,82,broken clouds
1847,2021-11-16 23:00:00,11.74,10.88,10.34,12.33,1021,73,1.98,86,overcast clouds
1848,2021-11-17 00:00:00,12.15,11.27,8.72,12.37,1021,71,2.02,87,overcast clouds
1849,2021-11-17 01:00:00,10.2,9.52,9.23,11.68,1022,86,2.4,88,overcast clouds
1850,2021-11-17 02:00:00,11.61,10.63,7.72,11.82,1022,69,2.62,80,broken clouds
1851,2021-11-17 03:00:00,11.73,10.73,9.23,11.82,1021,68,2.64,64,broken clouds
1852,2021-11-17 04:00:00,11.13,10.1,8.68,11.26,1022,69,2.44,61,broken clouds
1853,2021-11-17 05:00:00,11.71,10.71,8.68,11.82,1022,68,2.28,52,broken clouds
1854,2021-11-17 06:00:00,11.51,10.49,8.12,11.82,1022,68,2.25,36,scattered clouds
1855,2021-11-17 07:00:00,9.11,7.98,7.57,10.01,1022,87,2.22,44,scattered clouds
1856,2021-11-17 08:00:00,10.05,9.33,7.01,10.72,1023,85,2.39,41,scattered clouds
1857,2021-11-17 09:00:00,12.77,11.72,8.68,12.93,1024,62,2.58,20,few clouds
1858,2021-11-17 10:00:00,13.95,12.94,11.45,14.04,1024,59,1.98,0,sky is clear
1859,2021-11-17 11:00:00,14.6,13.63,13.9,15.1,1024,58,1.81,0,sky is clear
1860,2021-11-17 12:00:00,15.71,14.77,15.57,16.22,1024,55,1.66,0,sky is clear
1861,2021-11-17 13:00:00,16.35,15.4,15.34,17.72,1023,52,1.85,0,sky is clear
1862,2021-11-17 14:00:00,16.84,15.89,16.77,17.72,1023,50,2.4,0,sky is clear
1863,2021-11-17 15:00:00,16.82,15.89,16.72,17.79,1022,51,2.4,0,sky is clear
1864,2021-11-17 16:00:00,16.81,15.9,15.34,17.79,1022,52,1.37,0,sky is clear
1865,2021-11-17 17:00:00,16.17,15.28,14.72,16.26,1022,55,2.21,0,sky is clear
1866,2021-11-17 18:00:00,13.89,13.08,12.57,15.67,1023,67,2.47,0,sky is clear
1867,2021-11-17 19:00:00,12.16,11.47,10.72,14.0,1023,78,2.55,1,sky is clear
1868,2021-11-17 20:00:00,11.82,11.15,10.72,13.34,1023,80,2.32,30,scattered clouds
1869,2021-11-17 21:00:00,11.2,10.54,9.72,13.44,1024,83,2.13,16,few clouds
1870,2021-11-17 22:00:00,12.35,11.34,11.72,13.44,1024,65,2.25,0,sky is clear
1871,2021-11-17 23:00:00,12.35,11.29,11.72,12.37,1025,63,2.44,0,sky is clear
1872,2021-11-18 00:00:00,11.81,10.74,11.12,12.33,1025,65,2.76,32,scattered clouds
1873,2021-11-18 01:00:00,11.26,10.16,10.66,11.72,1025,66,3.05,13,few clouds
1874,2021-11-18 02:00:00,11.24,10.12,10.66,11.26,1025,65,3.36,0,sky is clear
1875,2021-11-18 03:00:00,10.7,9.52,10.57,10.72,1025,65,3.76,0,sky is clear
1876,2021-11-18 04:00:00,9.92,8.03,6.45,10.57,1024,72,3.72,0,sky is clear
1877,2021-11-18 05:00:00,10.49,9.45,7.01,10.72,1024,71,3.51,0,sky is clear
1878,2021-11-18 06:00:00,9.38,7.58,6.45,11.12,1024,71,3.32,0,sky is clear
1879,2021-11-18 07:00:00,8.44,6.56,5.34,11.12,1024,73,3.12,4,sky is clear
1880,2021-11-18 08:00:00,8.58,6.71,5.34,11.22,1025,74,3.15,8,sky is clear
1881,2021-11-18 09:00:00,11.78,10.66,10.66,12.33,1025,63,3.77,12,few clouds
1882,2021-11-18 10:00:00,12.95,11.84,11.68,13.72,1025,59,3.86,0,sky is clear
1883,2021-11-18 11:00:00,13.47,12.39,12.79,13.48,1025,58,5.05,0,sky is clear
1884,2021-11-18 12:00:00,14.57,13.54,13.9,14.72,1024,56,5.36,0,sky is clear
1885,2021-11-18 13:00:00,15.15,14.13,15.01,15.34,1024,54,5.17,0,sky is clear
1886,2021-11-18 14:00:00,15.16,14.14,15.1,15.9,1023,54,4.84,0,sky is clear
1887,2021-11-18 15:00:00,15.73,14.74,15.1,16.72,1023,53,4.19,0,sky is clear
1888,2021-11-18 16:00:00,15.73,14.72,15.1,16.72,1023,52,2.73,0,sky is clear
1889,2021-11-18 17:00:00,14.59,13.59,14.23,15.11,1023,57,2.19,0,sky is clear
1890,2021-11-18 18:00:00,13.41,12.35,12.72,14.55,1023,59,2.33,0,sky is clear
1891,2021-11-18 19:00:00,13.2,12.19,11.45,14.55,1023,62,2.57,0,sky is clear
1892,2021-11-18 20:00:00,11.11,9.95,8.72,14.0,1023,64,2.72,0,sky is clear
1893,2021-11-18 21:00:00,12.63,11.65,10.34,14.0,1024,65,2.96,0,sky is clear
1894,2021-11-18 22:00:00,11.38,10.27,9.72,13.44,1024,65,3.29,0,sky is clear
1895,2021-11-18 23:00:00,10.87,9.76,8.72,13.44,1024,67,3.36,0,sky is clear
1896,2021-11-19 00:00:00,12.35,11.39,9.79,13.44,1024,67,3.28,0,sky is clear
1897,2021-11-19 01:00:00,11.03,9.99,9.72,12.88,1024,69,3.36,0,sky is clear
1898,2021-11-19 02:00:00,11.4,10.4,9.23,12.32,1024,69,3.33,0,sky is clear
1899,2021-11-19 03:00:00,9.68,7.9,7.72,12.32,1023,70,3.4,0,sky is clear
1900,2021-11-19 04:00:00,8.88,6.9,6.72,11.77,1023,71,3.47,0,sky is clear
1901,2021-11-19 05:00:00,10.39,9.29,9.23,11.68,1023,69,3.52,0,sky is clear
1902,2021-11-19 06:00:00,10.93,9.91,9.23,11.21,1023,70,3.48,0,sky is clear
1903,2021-11-19 07:00:00,11.5,10.51,8.12,11.72,1023,69,3.48,0,sky is clear
1904,2021-11-19 08:00:00,11.26,10.27,8.12,11.72,1023,70,3.64,0,sky is clear
1905,2021-11-19 09:00:00,12.33,11.32,10.34,12.72,1023,65,4.09,0,sky is clear
1906,2021-11-19 10:00:00,13.96,13.06,12.32,14.04,1023,63,4.1,0,sky is clear
1907,2021-11-19 11:00:00,15.13,14.29,13.9,15.72,1023,61,4.74,0,sky is clear
1908,2021-11-19 12:00:00,15.25,14.4,15.01,16.72,1022,60,4.7,0,sky is clear
1909,2021-11-19 13:00:00,16.81,16.03,16.12,16.82,1022,57,4.38,0,sky is clear
1910,2021-11-19 14:00:00,16.81,15.98,16.21,17.33,1021,55,4.2,0,sky is clear
1911,2021-11-19 15:00:00,16.82,15.99,16.68,17.33,1020,55,4.04,0,sky is clear
1912,2021-11-19 16:00:00,16.8,16.02,16.21,17.01,1020,57,2.79,0,sky is clear
1913,2021-11-19 17:00:00,16.27,15.47,15.57,16.72,1020,58,2.43,0,sky is clear
1914,2021-11-19 18:00:00,15.72,14.97,15.57,16.22,1020,62,2.52,0,sky is clear
1915,2021-11-19 19:00:00,15.75,15.05,13.68,16.22,1020,64,2.63,25,scattered clouds
1916,2021-11-19 20:00:00,15.69,15.04,12.57,15.72,1020,66,2.74,48,scattered clouds
1917,2021-11-19 21:00:00,14.97,14.25,12.01,15.67,1020,66,2.91,65,broken clouds
1918,2021-11-19 22:00:00,15.48,14.75,12.01,15.72,1021,64,3.1,43,scattered clouds
1919,2021-11-19 23:00:00,15.26,14.54,11.45,15.72,1020,65,3.18,17,few clouds
1920,2021-11-20 00:00:00,14.69,13.91,10.9,15.11,1020,65,3.34,13,few clouds
1921,2021-11-20 01:00:00,15.21,14.51,12.01,15.72,1020,66,3.35,49,scattered clouds
1922,2021-11-20 02:00:00,14.64,13.94,11.45,14.72,1020,68,3.42,49,scattered clouds
1923,2021-11-20 03:00:00,14.44,13.77,11.45,14.72,1020,70,3.23,37,scattered clouds
1924,2021-11-20 04:00:00,14.4,13.72,12.01,14.72,1020,70,3.14,23,few clouds
1925,2021-11-20 05:00:00,14.24,13.6,12.01,14.72,1020,72,3.24,18,few clouds
1926,2021-11-20 06:00:00,13.63,12.98,11.45,13.9,1020,74,3.19,37,scattered clouds
1927,2021-11-20 07:00:00,13.63,12.98,12.01,13.9,1020,74,3.13,45,scattered clouds
1928,2021-11-20 08:00:00,13.02,12.34,10.9,13.43,1020,75,3.31,41,scattered clouds
1929,2021-11-20 09:00:00,14.02,13.23,13.43,14.55,1021,67,3.81,41,scattered clouds
1930,2021-11-20 10:00:00,15.15,14.47,14.45,15.72,1020,67,3.63,69,broken clouds
1931,2021-11-20 11:00:00,15.75,15.05,14.79,16.72,1021,64,3.5,84,broken clouds
1932,2021-11-20 12:00:00,16.81,16.17,16.12,17.57,1020,62,3.39,80,broken clouds
1933,2021-11-20 13:00:00,17.92,17.31,17.23,17.93,1019,59,3.31,70,broken clouds
1934,2021-11-20 14:00:00,17.95,17.34,17.32,18.72,1019,59,2.87,70,broken clouds
1935,2021-11-20 15:00:00,17.92,17.28,17.23,18.12,1018,58,2.56,58,broken clouds
1936,2021-11-20 16:00:00,17.92,17.33,16.77,18.72,1018,60,1.31,40,scattered clouds
1937,2021-11-20 17:00:00,16.81,16.22,16.12,16.82,1018,64,1.61,26,scattered clouds
1938,2021-11-20 18:00:00,15.68,15.11,14.79,15.7,1018,69,1.61,43,scattered clouds
1939,2021-11-20 19:00:00,13.96,13.55,12.72,15.67,1018,82,1.83,16,few clouds
1940,2021-11-20 20:00:00,13.72,13.39,12.72,15.11,1018,86,1.47,21,few clouds
1941,2021-11-20 21:00:00,13.03,12.69,11.45,15.11,1019,88,1.38,24,few clouds
1942,2021-11-20 22:00:00,14.95,14.3,10.9,15.15,1018,69,1.67,58,broken clouds
1943,2021-11-20 23:00:00,14.94,14.34,10.34,15.15,1019,71,1.76,34,scattered clouds
1944,2021-11-21 00:00:00,14.57,13.94,13.34,14.59,1018,71,1.68,36,scattered clouds
1945,2021-11-21 01:00:00,15.01,14.34,10.72,15.15,1019,68,1.51,33,scattered clouds
1946,2021-11-21 02:00:00,14.44,13.77,9.72,14.59,1018,70,1.41,39,scattered clouds
1947,2021-11-21 03:00:00,14.46,13.79,10.72,14.59,1018,70,1.43,30,scattered clouds
1948,2021-11-21 04:00:00,14.46,13.84,10.72,14.59,1017,72,1.51,26,scattered clouds
1949,2021-11-21 05:00:00,13.43,12.79,11.12,13.48,1017,75,1.46,26,scattered clouds
1950,2021-11-21 06:00:00,13.37,12.75,10.66,13.48,1017,76,1.43,30,scattered clouds
1951,2021-11-21 07:00:00,13.43,12.79,10.57,13.48,1017,75,1.4,38,scattered clouds
1952,2021-11-21 08:00:00,13.95,13.36,10.57,14.04,1017,75,1.22,46,scattered clouds
1953,2021-11-21 09:00:00,13.94,13.4,10.66,14.04,1018,77,1.45,47,scattered clouds
1954,2021-11-21 10:00:00,15.05,14.6,12.32,15.15,1018,76,0.76,80,broken clouds
1955,2021-11-21 11:00:00,16.78,16.29,13.99,16.82,1018,68,0.32,63,broken clouds
1956,2021-11-21 12:00:00,16.82,16.36,15.34,18.44,1017,69,0.86,50,scattered clouds
1957,2021-11-21 13:00:00,17.34,16.93,16.72,17.37,1016,69,1.53,73,broken clouds
1958,2021-11-21 14:00:00,17.39,16.99,16.68,18.99,1015,69,1.94,81,broken clouds
1959,2021-11-21 15:00:00,16.78,16.37,15.72,17.32,1015,71,2.2,55,broken clouds
1960,2021-11-21 16:00:00,16.7,16.36,14.72,16.82,1015,74,1.9,10,sky is clear
1961,2021-11-21 17:00:00,15.06,14.66,13.72,15.15,1015,78,1.84,13,few clouds
1962,2021-11-21 18:00:00,14.02,13.57,12.79,14.04,1015,80,1.94,9,sky is clear
1963,2021-11-21 19:00:00,12.82,12.3,10.72,12.93,1015,82,1.7,5,sky is clear
1964,2021-11-21 20:00:00,12.35,11.86,11.45,12.89,1015,85,1.77,1,sky is clear
1965,2021-11-21 21:00:00,11.81,11.29,10.57,11.82,1015,86,1.65,0,sky is clear
1966,2021-11-21 22:00:00,11.77,11.27,10.01,11.82,1015,87,1.83,2,sky is clear
1967,2021-11-21 23:00:00,11.23,10.71,9.79,11.26,1015,88,1.69,40,scattered clouds
1968,2021-11-22 00:00:00,10.59,9.92,8.12,10.7,1015,85,2.21,19,few clouds
1969,2021-11-22 01:00:00,9.92,8.65,5.72,10.15,1015,87,2.62,11,few clouds
1970,2021-11-22 02:00:00,8.9,7.22,6.72,9.04,1014,82,2.95,4,sky is clear
1971,2021-11-22 03:00:00,9.45,7.94,6.72,9.59,1014,79,2.86,6,sky is clear
1972,2021-11-22 04:00:00,9.44,7.96,6.72,9.59,1014,79,2.81,5,sky is clear
1973,2021-11-22 05:00:00,8.88,7.14,6.72,9.04,1014,81,3.04,2,sky is clear
1974,2021-11-22 06:00:00,8.36,6.33,6.72,8.48,1014,80,3.36,0,sky is clear
1975,2021-11-22 07:00:00,8.34,6.23,6.72,8.48,1014,72,3.48,0,sky is clear
1976,2021-11-22 08:00:00,8.84,6.76,6.68,9.04,1014,63,3.64,0,sky is clear
1977,2021-11-22 09:00:00,10.0,8.0,7.57,10.15,1015,63,4.01,0,sky is clear
1978,2021-11-22 10:00:00,10.17,8.81,9.45,10.72,1015,60,3.86,1,sky is clear
1979,2021-11-22 11:00:00,11.28,9.98,8.68,12.88,1015,58,4.4,5,sky is clear
1980,2021-11-22 12:00:00,11.86,10.54,11.68,13.43,1015,55,5.28,12,few clouds
1981,2021-11-22 13:00:00,12.46,11.17,9.79,15.1,1014,54,5.47,37,scattered clouds
1982,2021-11-22 14:00:00,11.86,10.59,11.82,13.43,1013,57,5.65,81,broken clouds
1983,2021-11-22 15:00:00,11.31,10.12,11.26,12.72,1012,62,5.23,85,light rain
1984,2021-11-22 16:00:00,10.75,9.58,10.7,12.32,1012,65,3.76,43,scattered clouds
1985,2021-11-22 17:00:00,10.18,9.06,10.15,11.21,1012,69,3.23,18,few clouds
1986,2021-11-22 18:00:00,9.03,7.14,8.68,9.55,1013,72,3.35,16,few clouds
1987,2021-11-22 19:00:00,9.02,7.25,8.68,9.04,1013,69,3.14,3,sky is clear
1988,2021-11-22 20:00:00,8.95,7.24,7.72,9.04,1014,70,3.01,23,few clouds
1989,2021-11-22 21:00:00,8.33,6.58,7.23,8.72,1014,78,2.88,24,few clouds
1990,2021-11-22 22:00:00,8.42,6.63,7.72,8.68,1014,73,2.98,15,few clouds
1991,2021-11-22 23:00:00,8.31,6.33,5.72,8.68,1014,73,3.25,44,scattered clouds
1992,2021-11-23 00:00:00,7.88,5.7,6.68,8.68,1014,73,3.43,11,few clouds
1993,2021-11-23 01:00:00,6.79,4.33,5.72,6.82,1014,79,3.51,63,broken clouds
1994,2021-11-23 02:00:00,6.78,4.62,5.72,6.82,1014,78,3.03,99,overcast clouds
1995,2021-11-23 03:00:00,6.78,4.74,4.45,8.68,1014,81,2.86,98,overcast clouds
1996,2021-11-23 04:00:00,6.73,4.87,5.01,9.23,1013,79,2.6,97,overcast clouds
1997,2021-11-23 05:00:00,5.96,3.77,5.1,6.26,1013,83,2.84,100,overcast clouds
1998,2021-11-23 06:00:00,6.23,4.09,5.01,6.26,1013,84,2.85,99,overcast clouds
1999,2021-11-23 07:00:00,6.75,4.81,4.54,9.79,1013,84,2.72,25,light rain
2000,2021-11-23 08:00:00,7.73,6.17,5.1,9.79,1014,78,2.45,20,light rain
2001,2021-11-23 09:00:00,8.32,6.69,6.21,9.79,1015,80,2.7,62,broken clouds
2002,2021-11-23 10:00:00,9.6,8.66,8.9,10.34,1015,77,2.08,68,broken clouds
2003,2021-11-23 11:00:00,12.81,11.9,10.1,12.93,1015,67,2.37,88,overcast clouds
2004,2021-11-23 12:00:00,12.99,12.15,11.45,13.99,1015,69,2.8,93,overcast clouds
2005,2021-11-23 13:00:00,14.61,13.77,12.57,15.66,1015,63,3.2,86,overcast clouds
2006,2021-11-23 14:00:00,14.16,13.28,12.57,15.72,1014,63,2.87,68,broken clouds
2007,2021-11-23 15:00:00,14.15,13.16,13.12,15.72,1014,59,2.44,67,broken clouds
2008,2021-11-23 16:00:00,14.06,13.06,14.04,14.72,1014,59,1.81,66,broken clouds
2009,2021-11-23 17:00:00,13.01,12.01,11.45,14.0,1014,63,2.81,71,broken clouds
2010,2021-11-23 18:00:00,11.76,10.77,9.72,12.89,1014,68,3.08,69,broken clouds
2011,2021-11-23 19:00:00,11.17,10.09,9.72,11.78,1015,67,3.23,72,broken clouds
2012,2021-11-23 20:00:00,10.63,9.58,9.45,10.7,1015,70,3.18,59,broken clouds
2013,2021-11-23 21:00:00,9.58,7.83,8.34,9.79,1015,73,3.31,64,broken clouds
2014,2021-11-23 22:00:00,9.54,7.86,7.79,9.79,1016,73,3.17,13,few clouds
2015,2021-11-23 23:00:00,9.0,7.29,7.79,9.23,1016,75,3.03,28,scattered clouds
2016,2021-11-24 00:00:00,8.34,6.51,6.68,9.23,1016,74,3.02,34,scattered clouds
2017,2021-11-24 01:00:00,8.75,7.07,4.72,9.23,1017,73,2.9,11,few clouds
2018,2021-11-24 02:00:00,7.75,5.99,5.57,9.23,1017,76,2.73,16,few clouds
2019,2021-11-24 03:00:00,7.71,6.09,3.72,9.23,1017,77,2.53,14,few clouds
2020,2021-11-24 04:00:00,7.13,5.56,3.72,9.23,1017,78,2.33,17,few clouds
2021,2021-11-24 05:00:00,7.2,5.88,3.72,9.23,1017,78,2.06,11,few clouds
2022,2021-11-24 06:00:00,6.62,5.2,2.72,9.23,1017,79,2.06,1,sky is clear
2023,2021-11-24 07:00:00,7.15,5.6,2.72,9.23,1018,77,2.31,2,sky is clear
2024,2021-11-24 08:00:00,6.67,4.76,3.72,9.23,1018,80,2.66,27,scattered clouds
2025,2021-11-24 09:00:00,9.33,7.57,4.72,9.79,1019,73,3.24,36,scattered clouds
2026,2021-11-24 10:00:00,10.57,9.48,7.23,10.7,1019,69,2.95,96,overcast clouds
2027,2021-11-24 11:00:00,11.21,10.24,10.11,11.26,1019,71,4.0,95,overcast clouds
2028,2021-11-24 12:00:00,11.34,10.54,10.9,12.72,1018,77,5.18,87,overcast clouds
2029,2021-11-24 13:00:00,12.96,12.22,10.9,14.54,1017,73,5.42,100,overcast clouds
2030,2021-11-24 14:00:00,12.98,12.24,11.45,13.72,1016,73,4.72,100,overcast clouds
2031,2021-11-24 15:00:00,12.94,12.22,12.32,13.72,1016,74,4.57,76,broken clouds
2032,2021-11-24 16:00:00,12.38,11.66,12.23,12.72,1016,76,4.58,29,scattered clouds
2033,2021-11-24 17:00:00,12.31,11.53,10.9,12.37,1016,74,3.98,22,few clouds
2034,2021-11-24 18:00:00,11.74,10.8,10.57,11.82,1016,70,3.72,16,few clouds
2035,2021-11-24 19:00:00,11.18,10.18,10.01,11.26,1016,70,3.69,14,few clouds
2036,2021-11-24 20:00:00,10.09,9.09,8.99,10.34,1017,74,3.55,4,sky is clear
2037,2021-11-24 21:00:00,9.56,7.56,8.43,9.72,1017,74,3.8,1,sky is clear
2038,2021-11-24 22:00:00,8.95,6.99,7.72,9.55,1017,77,3.45,9,sky is clear
2039,2021-11-24 23:00:00,8.47,6.63,7.79,8.72,1016,78,3.07,49,scattered clouds
2040,2021-11-25 00:00:00,7.9,6.03,7.23,8.12,1016,79,2.94,72,broken clouds
2041,2021-11-25 01:00:00,7.83,6.12,6.68,8.12,1016,79,2.68,51,broken clouds
2042,2021-11-25 02:00:00,7.32,5.9,6.68,8.12,1015,81,2.19,8,sky is clear
2043,2021-11-25 03:00:00,7.31,7.31,6.21,7.57,1014,81,1.3,25,scattered clouds
2044,2021-11-25 04:00:00,7.23,7.23,5.57,7.57,1014,83,1.09,55,broken clouds
2045,2021-11-25 05:00:00,6.71,6.71,5.1,7.57,1013,85,0.84,71,broken clouds
2046,2021-11-25 06:00:00,6.77,6.77,5.1,7.57,1012,85,1.1,61,broken clouds
2047,2021-11-25 07:00:00,6.8,6.8,5.01,7.72,1012,87,1.1,59,broken clouds
2048,2021-11-25 08:00:00,6.8,6.8,5.01,7.72,1011,88,1.13,59,broken clouds
2049,2021-11-25 09:00:00,7.37,7.37,6.22,8.12,1011,87,1.19,67,broken clouds
2050,2021-11-25 10:00:00,8.34,8.34,6.12,8.68,1012,86,0.8,72,broken clouds
2051,2021-11-25 11:00:00,9.45,9.19,7.32,9.79,1012,82,1.35,74,broken clouds
2052,2021-11-25 12:00:00,11.65,10.78,8.43,11.82,1012,73,1.66,62,broken clouds
2053,2021-11-25 13:00:00,11.8,10.92,10.67,11.82,1011,72,2.73,80,light rain
2054,2021-11-25 14:00:00,12.32,11.49,11.12,12.37,1010,72,2.94,82,broken clouds
2055,2021-11-25 15:00:00,12.36,11.51,11.77,12.79,1010,71,2.97,54,broken clouds
2056,2021-11-25 16:00:00,12.32,11.49,11.45,12.37,1011,72,2.52,22,few clouds
2057,2021-11-25 17:00:00,12.29,11.45,10.9,12.37,1012,72,3.32,10,sky is clear
2058,2021-11-25 18:00:00,11.21,10.32,9.79,11.26,1012,74,3.58,2,sky is clear
2059,2021-11-25 19:00:00,10.3,9.4,9.23,10.72,1013,77,3.61,1,sky is clear
2060,2021-11-25 20:00:00,10.02,9.09,8.99,10.72,1014,77,3.42,0,sky is clear
2061,2021-11-25 21:00:00,9.24,7.48,8.43,9.72,1015,78,3.2,0,sky is clear
2062,2021-11-25 22:00:00,9.85,7.88,8.12,10.72,1015,73,3.87,73,broken clouds
2063,2021-11-25 23:00:00,9.75,7.79,7.57,10.72,1016,73,3.79,52,broken clouds
2064,2021-11-26 00:00:00,9.2,7.28,8.12,9.72,1016,76,3.47,5,sky is clear
2065,2021-11-26 01:00:00,7.62,5.41,7.32,8.68,1016,78,3.4,0,sky is clear
2066,2021-11-26 02:00:00,8.39,6.24,6.77,8.68,1016,73,3.58,0,sky is clear
2067,2021-11-26 03:00:00,8.39,6.33,6.77,8.68,1016,74,3.42,9,sky is clear
2068,2021-11-26 04:00:00,7.11,4.96,6.21,8.68,1017,83,3.12,13,few clouds
2069,2021-11-26 05:00:00,8.3,6.35,5.66,8.68,1016,75,3.19,3,sky is clear
2070,2021-11-26 06:00:00,6.83,4.44,5.57,8.12,1017,84,3.42,9,sky is clear
2071,2021-11-26 07:00:00,6.02,3.5,5.01,8.12,1017,84,3.35,36,scattered clouds
2072,2021-11-26 08:00:00,5.07,2.31,4.72,7.57,1017,83,3.41,31,scattered clouds
2073,2021-11-26 09:00:00,7.92,5.79,7.23,7.93,1018,75,3.37,8,sky is clear
2074,2021-11-26 10:00:00,10.08,8.92,8.34,10.15,1018,68,3.52,0,sky is clear
2075,2021-11-26 11:00:00,11.2,9.97,9.79,11.26,1019,61,3.75,2,sky is clear
2076,2021-11-26 12:00:00,11.85,10.79,9.85,12.9,1018,65,4.04,23,few clouds
2077,2021-11-26 13:00:00,12.39,11.25,10.2,13.31,1017,60,5.0,72,broken clouds
2078,2021-11-26 14:00:00,12.88,11.71,10.68,13.73,1017,57,4.84,94,overcast clouds
2079,2021-11-26 15:00:00,12.27,11.09,10.0,13.15,1016,59,4.57,75,broken clouds
2080,2021-11-26 16:00:00,11.64,10.5,9.5,12.56,1016,63,4.33,67,broken clouds
2081,2021-11-26 17:00:00,10.28,9.19,8.29,11.33,1016,70,3.79,81,broken clouds
2082,2021-11-26 18:00:00,9.6,7.99,7.65,10.69,1016,73,3.07,84,broken clouds
2083,2021-11-26 19:00:00,9.01,7.8,7.24,9.94,1017,79,2.3,83,broken clouds
2084,2021-11-26 20:00:00,8.55,7.66,6.98,9.72,1016,85,1.83,81,broken clouds
2085,2021-11-26 21:00:00,8.65,7.97,7.11,9.81,1016,87,1.63,78,broken clouds
2086,2021-11-26 22:00:00,8.7,7.63,6.85,9.88,1016,87,2.05,95,overcast clouds
2087,2021-11-26 23:00:00,8.47,7.7,6.65,9.63,1015,89,1.69,93,overcast clouds
2088,2021-11-27 00:00:00,8.35,8.35,6.59,9.62,1015,91,1.26,94,overcast clouds
2089,2021-11-27 01:00:00,8.38,7.94,6.65,9.72,1015,92,1.38,100,overcast clouds
2090,2021-11-27 02:00:00,8.7,7.74,6.96,9.9,1014,92,1.93,100,overcast clouds
2091,2021-11-27 03:00:00,8.78,7.7,7.0,9.92,1013,93,2.08,100,overcast clouds
2092,2021-11-27 04:00:00,8.89,7.22,7.15,10.07,1012,94,2.94,94,overcast clouds
2093,2021-11-27 05:00:00,8.97,6.93,7.15,10.72,1012,94,3.61,69,broken clouds
2094,2021-11-27 06:00:00,9.29,6.94,7.38,10.72,1012,93,4.43,68,broken clouds
2095,2021-11-27 07:00:00,9.31,6.65,7.4,10.57,1013,88,5.19,52,broken clouds
2096,2021-11-27 08:00:00,9.46,6.79,7.45,10.54,1013,82,5.32,42,scattered clouds
2097,2021-11-27 09:00:00,9.67,6.95,7.51,10.72,1014,79,5.63,22,few clouds
2098,2021-11-27 10:00:00,10.11,9.06,7.77,11.03,1016,72,4.78,3,sky is clear
2099,2021-11-27 11:00:00,10.68,9.5,8.28,11.72,1016,65,4.73,23,few clouds
2100,2021-11-27 12:00:00,10.76,9.54,8.34,11.72,1016,63,4.66,31,scattered clouds
2101,2021-11-27 13:00:00,10.97,9.66,8.66,11.91,1016,59,5.49,28,scattered clouds
2102,2021-11-27 14:00:00,10.74,9.36,8.46,11.68,1016,57,5.94,28,scattered clouds
2103,2021-11-27 15:00:00,10.67,9.25,8.48,11.67,1016,56,5.68,18,few clouds
2104,2021-11-27 16:00:00,10.15,8.74,7.72,11.72,1017,58,4.95,12,few clouds
2105,2021-11-27 17:00:00,8.18,5.56,5.76,9.21,1018,66,4.43,3,sky is clear
2106,2021-11-27 18:00:00,7.22,4.68,4.88,8.31,1018,70,3.83,1,sky is clear
2107,2021-11-27 19:00:00,6.47,3.9,4.06,7.72,1019,71,3.58,3,sky is clear
2108,2021-11-27 20:00:00,6.12,3.51,3.88,7.72,1019,72,3.53,4,sky is clear
2109,2021-11-27 21:00:00,5.8,3.19,3.76,7.35,1020,74,3.41,8,sky is clear
2110,2021-11-27 22:00:00,6.5,3.96,4.49,7.77,1020,74,3.55,7,sky is clear
2111,2021-11-27 23:00:00,4.99,2.3,2.82,6.46,1020,79,3.27,7,sky is clear
2112,2021-11-28 00:00:00,4.2,1.54,2.08,5.86,1021,82,3.01,1,sky is clear
2113,2021-11-28 01:00:00,3.82,1.29,1.75,5.57,1021,82,2.75,0,sky is clear
2114,2021-11-28 02:00:00,3.46,1.3,1.06,4.91,1021,84,2.26,1,sky is clear
2115,2021-11-28 03:00:00,3.5,1.84,0.2,5.14,1021,84,1.81,0,sky is clear
2116,2021-11-28 04:00:00,3.32,1.82,0.16,4.76,1021,87,1.66,7,sky is clear
2117,2021-11-28 05:00:00,2.59,1.44,-0.64,4.05,1022,89,1.34,24,few clouds
2118,2021-11-28 06:00:00,4.04,4.04,1.72,4.04,1022,90,1.16,18,few clouds
2119,2021-11-28 07:00:00,3.93,2.96,1.72,5.34,1023,90,1.34,32,scattered clouds
2120,2021-11-28 08:00:00,4.02,4.02,3.72,5.9,1023,90,1.2,49,scattered clouds
2121,2021-11-28 09:00:00,6.23,5.37,5.72,6.45,1024,85,1.48,63,broken clouds
