,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
97620,Vistara,UK-893,Bangalore,Evening,one,Morning,Mumbai,Economy,14.08,22,4792
76992,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,17.58,47,4173
227340,Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Business,2.25,25,22140
98081,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Economy,14.25,24,6578
203891,Indigo,6E-6219,Chennai,Morning,two_or_more,Evening,Hyderabad,Economy,10.67,16,9289
33751,SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,38,8100
56918,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.5,24,7975
50692,SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,39,5833
83361,Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,Economy,13.58,44,4417
224582,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Business,13.42,44,45257
247033,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Business,13.75,29,57081
298568,Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,Business,16.0,15,51457
174723,SpiceJet,SG-3283,Hyderabad,Evening,one,Evening,Kolkata,Economy,25.08,36,8757
211453,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,45,36577
168015,Indigo,6E-514,Hyderabad,Afternoon,one,Night,Bangalore,Economy,8.42,26,3072
88491,Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,16.75,24,3496
192420,Indigo,6E-927,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.92,38,6776
243506,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Chennai,Business,16.75,30,49613
289977,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,23.25,43,53440
67029,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Kolkata,Economy,14.33,32,4556
286368,Vistara,UK-860,Hyderabad,Early_Morning,one,Morning,Chennai,Business,27.08,24,58282
65730,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Economy,19.5,25,5502
291163,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,10.08,15,49553
58351,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,Economy,6.42,32,6450
145213,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,10.67,25,9371
244247,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Chennai,Business,18.67,40,49613
158702,Indigo,6E-992,Hyderabad,Evening,one,Late_Night,Mumbai,Economy,5.08,3,13588
214132,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,Business,11.42,28,49177
183348,Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,6.25,23,4071
281914,Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,Business,20.17,31,38099
86079,Indigo,6E-528,Bangalore,Evening,one,Night,Delhi,Economy,5.42,12,10586
89488,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,10.25,28,4796
293396,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,13.17,49,80566
116266,Vistara,UK-854,Bangalore,Evening,one,Evening,Chennai,Economy,25.5,11,9241
181179,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,8.67,8,14492
245,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,2,23281
192774,Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,25.17,41,3258
55736,Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Economy,16.33,18,6450
29082,Air_India,AI-502,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.75,4,11310
159315,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Economy,11.67,8,10783
198723,Indigo,6E-5038,Chennai,Morning,one,Evening,Kolkata,Economy,11.08,12,6412
180402,Vistara,UK-874,Hyderabad,Morning,one,Evening,Chennai,Economy,11.42,48,6287
17027,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,35,4896
130964,Indigo,6E-135,Kolkata,Morning,one,Evening,Mumbai,Economy,5.08,23,7959
239839,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Hyderabad,Business,16.42,27,53645
69024,Air_India,AI-637,Mumbai,Evening,two_or_more,Afternoon,Kolkata,Economy,19.92,42,7028
296594,Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Business,7.08,17,54896
127946,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.42,5,11675
49067,GO_FIRST,G8-2508,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.25,32,2339
264905,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Mumbai,Business,17.58,15,50271
66455,Indigo,6E-5302,Mumbai,Morning,one,Afternoon,Kolkata,Economy,4.58,29,5057
175663,Indigo,6E-425,Hyderabad,Afternoon,one,Night,Kolkata,Economy,6.17,44,4390
227148,Vistara,UK-930,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.17,23,36700
18965,Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.0,44,4230
231655,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Bangalore,Business,12.83,21,54608
130103,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Economy,30.0,18,9424
60745,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,45,6450
171073,AirAsia,I5-517,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,2.08,5,14428
213009,Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,15,35490
253814,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Kolkata,Business,14.75,17,60508
33595,Air_India,AI-807,Delhi,Evening,one,Evening,Hyderabad,Economy,25.67,37,5950
127383,SpiceJet,SG-254,Kolkata,Evening,zero,Night,Delhi,Economy,2.58,49,3999
176162,Air_India,AI-620,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,17.75,48,5100
263953,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Business,6.5,49,66063
256428,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Hyderabad,Business,17.42,9,56476
227468,Vistara,UK-996,Mumbai,Evening,zero,Night,Delhi,Business,2.17,26,36700
247752,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,13.33,38,57081
161379,GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Mumbai,Economy,10.83,22,4165
9042,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.33,45,3855
291845,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,23.67,25,49553
151095,Indigo,6E-379,Kolkata,Early_Morning,one,Morning,Chennai,Economy,5.0,34,3015
238739,Vistara,UK-988,Mumbai,Night,one,Morning,Hyderabad,Business,12.75,12,58125
5249,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,27,5507
57647,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Bangalore,Economy,16.92,28,6450
278917,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,15.08,28,45883
270066,Vistara,UK-708,Kolkata,Night,one,Evening,Bangalore,Business,22.5,46,60978
70021,Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Economy,15.0,48,4977
57160,Air_India,AI-615,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,8.58,26,3623
76054,GO_FIRST,G8-7545,Mumbai,Afternoon,one,Late_Night,Hyderabad,Economy,11.58,41,3282
23004,Indigo,6E-2001,Delhi,Afternoon,one,Night,Kolkata,Economy,5.33,18,5955
237924,Air_India,AI-673,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,4.25,49,31436
291229,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,8.08,16,49553
232721,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Business,8.0,33,54608
73615,GO_FIRST,G8-325,Mumbai,Night,one,Morning,Hyderabad,Economy,9.67,25,3282
133314,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,8.08,36,8579
114902,Vistara,UK-867,Bangalore,Afternoon,two_or_more,Evening,Hyderabad,Economy,28.25,44,9513
160207,Vistara,UK-898,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,8.83,14,15204
107064,Indigo,6E-172,Bangalore,Afternoon,zero,Afternoon,Kolkata,Economy,2.58,32,3551
146561,AirAsia,I5-2473,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.92,37,4589
293849,Air_India,AI-538,Chennai,Night,one,Afternoon,Bangalore,Business,16.17,10,60260
70668,Vistara,UK-958,Mumbai,Afternoon,one,Night,Hyderabad,Economy,10.5,4,9879
219940,Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,16,53937
185501,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,33.83,36,7476
290458,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.42,4,49553
229330,Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Business,6.08,43,51372
12871,Air_India,AI-409,Delhi,Morning,one,Night,Bangalore,Economy,10.25,16,6883
208967,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Business,3.5,23,22152
296120,Air_India,AI-539,Chennai,Evening,one,Afternoon,Kolkata,Business,21.5,6,84374
141661,GO_FIRST,G8-125,Kolkata,Evening,one,Early_Morning,Bangalore,Economy,11.08,44,4433
280954,Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,Business,8.75,14,56590
14919,AirAsia,I5-548,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,26,3090
83187,Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Economy,7.83,43,4348
275757,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Business,5.17,21,51875
179881,Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Economy,18.67,42,5875
296868,Air_India,AI-672,Chennai,Evening,one,Afternoon,Kolkata,Business,20.08,23,54481
202801,Vistara,UK-822,Chennai,Morning,one,Early_Morning,Hyderabad,Economy,22.08,4,10757
199763,Air_India,AI-569,Chennai,Early_Morning,one,Night,Kolkata,Economy,17.33,21,5665
30411,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,15,6172
62676,GO_FIRST,G8-390,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,9,7412
26723,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,24.92,38,7221
86056,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,7.42,12,10744
214315,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Business,10.42,30,57017
89683,Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,8.83,29,4417
243980,Vistara,UK-988,Mumbai,Night,one,Night,Chennai,Business,23.33,36,61933
19758,Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.17,48,4272
17048,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.58,35,5850
298938,Vistara,UK-838,Chennai,Night,one,Night,Hyderabad,Business,25.83,24,51457
183508,SpiceJet,SG-612,Chennai,Night,one,Afternoon,Delhi,Economy,14.67,24,4048
249928,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,13.25,16,69244
195852,Vistara,UK-834,Chennai,Evening,one,Night,Bangalore,Economy,6.17,27,6854
263658,Air_India,AI-743,Kolkata,Morning,one,Morning,Delhi,Business,26.08,44,41652
49892,Indigo,6E-2518,Mumbai,Night,zero,Night,Delhi,Economy,2.08,36,2339
169087,Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,12.33,35,6776
42949,AirAsia,I5-747,Delhi,Evening,one,Morning,Chennai,Economy,13.92,49,4508
103382,Vistara,UK-852,Bangalore,Morning,two_or_more,Evening,Kolkata,Economy,10.08,6,18347
1818,Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,11,12885
253198,Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Business,22.25,8,51817
172817,Vistara,UK-659,Hyderabad,Morning,two_or_more,Evening,Kolkata,Economy,8.58,20,14817
234429,Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Business,10.33,6,49725
288325,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,10.92,14,60160
111725,Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Economy,24.25,19,6577
287969,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,21.58,8,57920
149387,AirAsia,I5-2473,Kolkata,Morning,one,Evening,Chennai,Economy,7.75,17,5704
220922,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,33,59537
149424,Indigo,6E-822,Kolkata,Morning,one,Evening,Chennai,Economy,7.67,17,7954
244007,Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Business,10.33,37,49613
222367,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.83,10,27864
144032,Indigo,6E-6021,Kolkata,Afternoon,zero,Evening,Hyderabad,Economy,2.33,16,5177
187586,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.08,2,15543
250734,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,13.08,25,69244
93863,GO_FIRST,G8-241,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,9.5,49,3466
123355,GO_FIRST,G8-7562,Kolkata,Afternoon,one,Night,Delhi,Economy,7.67,25,6324
107128,Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,Economy,15.17,32,6584
198334,Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,10.17,8,12408
36879,Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,13,9940
74216,Vistara,UK-857,Mumbai,Night,one,Night,Hyderabad,Economy,23.92,29,3334
207312,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Business,2.17,8,22152
33119,Vistara,UK-811,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.0,34,5761
297595,Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,Business,21.17,39,54896
149221,Vistara,UK-774,Kolkata,Night,one,Night,Chennai,Economy,26.5,15,10481
59605,Air_India,AI-663,Mumbai,Afternoon,one,Night,Bangalore,Economy,9.08,39,4200
260223,Air_India,AI-505,Bangalore,Morning,one,Night,Chennai,Business,13.17,29,60396
286478,Vistara,UK-830,Hyderabad,Morning,one,Morning,Chennai,Business,23.58,26,64139
136084,Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,6.5,6,8442
93603,Vistara,UK-755,Bangalore,Morning,one,Night,Delhi,Economy,10.25,47,7174
157138,Indigo,6E-643,Hyderabad,Afternoon,zero,Evening,Delhi,Economy,2.25,39,3191
105214,Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,Economy,22.42,19,8112
87379,Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,Economy,8.08,18,5687
193905,Indigo,6E-605,Chennai,Afternoon,zero,Afternoon,Bangalore,Economy,1.08,3,4255
7762,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,39,3102
134212,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Economy,19.92,41,8478
134969,GO_FIRST,G8-519,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,46,4499
147771,AirAsia,I5-2473,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.92,47,4589
124818,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,9.08,34,3014
145401,Air_India,AI-676,Kolkata,Morning,one,Night,Hyderabad,Economy,11.92,27,5456
269755,Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,Business,22.25,41,60978
160154,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Economy,8.58,14,10069
294555,Air_India,AI-430,Chennai,Morning,one,Late_Night,Bangalore,Business,14.25,23,60260
153244,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.5,9,10018
148945,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Economy,18.25,12,13014
219805,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,14,46097
184842,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,7.25,32,5606
159862,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Economy,11.67,12,10069
92148,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,8.75,41,2723
223964,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Business,10.25,34,57992
153219,Indigo,6E-7076,Hyderabad,Afternoon,one,Night,Delhi,Economy,8.67,9,9073
186878,GO_FIRST,G8-304,Chennai,Afternoon,one,Night,Delhi,Economy,7.42,45,4827
145189,Indigo,6E-139,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,6.58,25,6489
240651,Air_India,AI-673,Mumbai,Early_Morning,one,Night,Hyderabad,Business,13.33,38,50868
26385,Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.83,36,7562
209847,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Business,12.83,30,69113
296132,Vistara,UK-824,Chennai,Night,one,Morning,Kolkata,Business,13.17,7,54896
250715,Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.0,25,67004
216520,Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,Business,2.08,12,29656
104754,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,32.08,16,8830
13826,Indigo,6E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,7.42,21,3354
55066,GO_FIRST,G8-244,Mumbai,Evening,one,Night,Bangalore,Economy,5.5,15,5102
13115,Indigo,6E-2338,Delhi,Afternoon,one,Night,Bangalore,Economy,8.33,17,10208
281892,Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Business,15.25,30,63277
106127,AirAsia,I5-1321,Bangalore,Evening,zero,Night,Kolkata,Economy,2.58,26,3393
215399,Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,43,52522
192609,Indigo,6E-156,Chennai,Night,one,Early_Morning,Mumbai,Economy,8.67,40,1830
183886,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,14.5,26,5606
156052,Vistara,UK-860,Hyderabad,Early_Morning,zero,Morning,Delhi,Economy,2.17,31,2665
192320,Indigo,6E-5331,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,38,3000
74578,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,18.92,31,4173
21638,GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Kolkata,Economy,8.58,11,5954
138921,GO_FIRST,G8-626,Kolkata,Afternoon,one,Night,Bangalore,Economy,8.67,26,3542
80229,AirAsia,I5-941,Mumbai,Early_Morning,one,Afternoon,Chennai,Economy,7.5,23,3276
205405,Air_India,AI-569,Chennai,Early_Morning,one,Night,Hyderabad,Economy,15.25,35,3563
189789,Air_India,AI-766,Chennai,Morning,one,Evening,Mumbai,Economy,30.08,19,8172
184576,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,31,2586
1422,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,9,14880
274582,Vistara,UK-706,Kolkata,Morning,one,Morning,Chennai,Business,23.67,45,68415
214527,Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,Business,4.92,33,42457
89308,Indigo,6E-415,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.67,27,5483
211138,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Business,16.33,42,41281
1315,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,9,5955
184026,GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Delhi,Economy,13.58,27,4827
46660,Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,20,8348
21554,Vistara,UK-993,Delhi,Afternoon,one,Evening,Kolkata,Economy,28.0,10,14565
210620,Vistara,UK-855,Delhi,Evening,one,Morning,Mumbai,Business,15.08,37,58921
116660,SpiceJet,SG-1031,Bangalore,Early_Morning,zero,Early_Morning,Chennai,Economy,1.08,16,2132
47547,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,25,2339
182675,AirAsia,I5-1531,Chennai,Night,one,Morning,Delhi,Economy,10.92,19,2477
145964,Indigo,6E-318,Kolkata,Late_Night,one,Afternoon,Hyderabad,Economy,8.08,32,3401
267774,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Business,10.17,9,78495
251701,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Business,9.75,36,69244
136563,Indigo,6E-7177,Kolkata,Morning,one,Night,Bangalore,Economy,9.17,10,7954
291162,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,8.08,15,49553
261958,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Business,14.42,13,68303
220384,Air_India,AI-767,Delhi,Afternoon,one,Night,Hyderabad,Business,9.08,24,47408
261293,Air_India,AI-770,Kolkata,Night,zero,Night,Delhi,Business,2.5,2,29630
64646,Indigo,6E-945,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.08,19,5843
26041,Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Economy,10.67,35,3610
71074,Air_India,AI-637,Mumbai,Evening,two_or_more,Morning,Hyderabad,Economy,15.92,7,13170
5267,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,27,6296
198577,Air_India,AI-538,Chennai,Night,one,Afternoon,Kolkata,Economy,16.17,10,31713
39292,GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Chennai,Economy,14.33,27,4896
268974,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,10.5,29,52287
245547,Vistara,UK-850,Bangalore,Evening,one,Late_Night,Delhi,Business,5.0,11,50473
276190,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,5.58,29,59827
37250,Indigo,6E-152,Delhi,Morning,two_or_more,Night,Chennai,Economy,10.83,15,8108
177186,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Economy,9.33,13,11497
43156,Air_India,AI-631,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.58,2,8926
97508,Vistara,UK-818,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,12.25,21,6568
146408,Indigo,6E-135,Kolkata,Morning,one,Evening,Hyderabad,Economy,5.58,35,7290
249934,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,14.0,16,74844
146678,AirAsia,I5-2991,Kolkata,Night,one,Morning,Hyderabad,Economy,11.17,38,4589
152471,Indigo,6E-192,Kolkata,Evening,zero,Night,Chennai,Economy,2.33,49,2966
188169,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,32.92,7,16176
49059,GO_FIRST,G8-345,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,32,2339
298062,Air_India,AI-569,Chennai,Early_Morning,one,Night,Hyderabad,Business,15.25,2,44449
49168,Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Economy,13.67,32,5232
62545,Indigo,6E-6326,Mumbai,Afternoon,zero,Afternoon,Kolkata,Economy,2.67,8,8673
76836,Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Economy,20.08,46,4099
225538,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Business,2.17,7,52044
218241,Air_India,AI-415,Delhi,Evening,one,Afternoon,Kolkata,Business,19.42,37,32347
62398,Indigo,6E-519,Mumbai,Afternoon,one,Evening,Kolkata,Economy,7.5,7,10668
250174,Vistara,UK-816,Bangalore,Morning,one,Evening,Mumbai,Business,6.17,19,67004
13101,Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,17,8067
118068,Air_India,AI-501,Bangalore,Afternoon,one,Night,Chennai,Economy,10.25,31,6444
266706,Vistara,UK-708,Kolkata,Night,one,Night,Mumbai,Business,25.17,40,59254
236134,Vistara,UK-655,Mumbai,Morning,two_or_more,Evening,Kolkata,Business,8.08,26,59091
14359,AirAsia,I5-784,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67,23,4499
133960,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,10.5,40,6067
277324,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,6.67,3,70747
287284,Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,Business,22.67,42,58282
62754,Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,Economy,9.17,9,11508
107233,Indigo,6E-457,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.67,33,4477
1679,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,11,5955
53326,Vistara,UK-849,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.75,5,5103
300049,Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Business,22.75,47,51457
279422,Vistara,UK-890,Hyderabad,Evening,one,Early_Morning,Mumbai,Business,14.25,35,72842
239676,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,Business,16.5,25,45693
