,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Data & Hora,Unnamed: 0.1,temp,feels_like,pressure,humidity,wind_speed,clouds_all,weather_description
1381,0.231,0.0,0.496,2023-02-27 13:00:00,1381.0,11.78,10.19,1019.0,45.0,1.41,4.0,sky is clear
1382,0.0,0.0,0.306,2023-02-27 14:00:00,1382.0,12.91,11.43,1017.0,45.0,4.07,4.0,sky is clear
1383,0.0,0.0,0.285,2023-02-27 15:00:00,1383.0,13.32,11.91,1017.0,46.0,4.07,4.0,sky is clear
1384,0.019,0.0,0.267,2023-02-27 16:00:00,1384.0,13.29,11.88,1017.0,46.0,4.07,4.0,sky is clear
1385,0.244,0.0,0.054,2023-02-27 17:00:00,1385.0,12.76,11.42,1018.0,51.0,2.82,0.0,sky is clear
1386,0.541,0.0,0.0,2023-02-27 18:00:00,1386.0,11.16,9.95,1018.0,62.0,2.82,0.0,sky is clear
1387,0.655,0.0,0.0,2023-02-27 19:00:00,1387.0,8.65,7.0,1018.0,66.0,2.82,0.0,sky is clear
1388,0.468,0.0,0.0,2023-02-27 20:00:00,1388.0,7.97,6.96,1019.0,72.0,1.86,33.0,scattered clouds
1389,0.48,0.0,0.0,2023-02-27 21:00:00,1389.0,6.78,5.58,1019.0,72.0,1.86,33.0,scattered clouds
1390,0.0,0.553,0.0,2023-02-27 22:00:00,1390.0,4.93,3.44,1019.0,72.0,1.86,33.0,scattered clouds
1391,0.0,0.52,0.0,2023-02-27 23:00:00,1391.0,4.87,2.97,1021.0,75.0,2.25,11.0,few clouds
1392,0.0,0.628,0.0,2023-02-28 00:00:00,1392.0,3.98,1.92,1021.0,75.0,2.25,11.0,few clouds
1393,0.0,0.489,0.0,2023-02-28 01:00:00,1393.0,4.93,3.04,1021.0,75.0,2.25,11.0,few clouds
1394,0.0,0.312,0.0,2023-02-28 02:00:00,1394.0,3.98,1.22,1022.0,50.0,3.08,41.0,scattered clouds
1395,0.0,0.32,0.0,2023-02-28 03:00:00,1395.0,3.92,1.15,1022.0,50.0,3.08,41.0,scattered clouds
1396,0.0,0.306,0.0,2023-02-28 04:00:00,1396.0,4.75,2.15,1022.0,50.0,3.08,41.0,scattered clouds
1397,0.0,0.304,0.0,2023-02-28 05:00:00,1397.0,3.86,2.29,1023.0,50.0,1.78,52.0,broken clouds
1398,0.0,0.464,0.0,2023-02-28 06:00:00,1398.0,3.8,2.22,1023.0,50.0,1.78,52.0,broken clouds
1399,0.0,1.093,0.046,2023-02-28 07:00:00,1399.0,1.12,-0.87,1023.0,50.0,1.78,52.0,broken clouds
1400,0.074,0.0,0.321,2023-02-28 08:00:00,1400.0,4.44,2.95,1024.0,55.0,1.79,49.0,scattered clouds
1401,0.437,0.0,0.548,2023-02-28 09:00:00,1401.0,6.24,5.03,1024.0,53.0,1.79,49.0,scattered clouds
1402,0.0,0.0,0.366,2023-02-28 10:00:00,1402.0,6.84,5.72,1024.0,52.0,1.79,49.0,scattered clouds
1403,0.0,0.0,0.29,2023-02-28 11:00:00,1403.0,7.73,6.44,1024.0,50.0,2.12,0.0,sky is clear
1404,0.0,0.0,0.305,2023-02-28 12:00:00,1404.0,9.14,8.09,1024.0,44.0,2.12,0.0,sky is clear
1405,0.0,0.0,0.301,2023-02-28 13:00:00,1405.0,10.7,8.95,1024.0,43.0,2.12,0.0,sky is clear
1406,0.0,0.0,0.288,2023-02-28 14:00:00,1406.0,11.27,9.58,1022.0,43.0,3.26,0.0,sky is clear
1407,0.0,0.0,0.298,2023-02-28 15:00:00,1407.0,11.34,9.55,1022.0,39.0,3.26,0.0,sky is clear
1408,0.009,0.0,0.268,2023-02-28 16:00:00,1408.0,12.29,10.59,1022.0,39.0,3.26,0.0,sky is clear
1409,0.226,0.0,0.06,2023-02-28 17:00:00,1409.0,11.83,10.11,1022.0,40.0,2.31,0.0,sky is clear
1410,0.567,0.0,0.0,2023-02-28 18:00:00,1410.0,11.26,9.62,1022.0,45.0,2.31,0.0,sky is clear
1411,0.529,0.0,0.0,2023-02-28 19:00:00,1411.0,8.21,6.85,1022.0,36.0,2.31,0.0,sky is clear
1412,0.921,0.0,0.0,2023-02-28 20:00:00,1412.0,8.99,8.99,1023.0,42.0,0.9,0.0,sky is clear
1413,1.635,0.0,0.0,2023-02-28 21:00:00,1413.0,7.41,7.41,1023.0,42.0,0.9,0.0,sky is clear
1414,0.0,0.66,0.0,2023-02-28 22:00:00,1414.0,7.17,7.17,1023.0,42.0,0.9,0.0,sky is clear
1415,0.0,0.573,0.0,2023-02-28 23:00:00,1415.0,6.32,5.49,1022.0,48.0,1.47,0.0,sky is clear
1416,0.0,0.527,0.0,2023-03-01 00:00:00,1416.0,4.41,3.31,1022.0,48.0,1.47,0.0,sky is clear
1417,0.0,0.572,0.0,2023-03-01 01:00:00,1417.0,4.74,3.69,1022.0,48.0,1.47,0.0,sky is clear
1418,0.0,0.309,0.0,2023-03-01 02:00:00,1418.0,5.32,3.77,1021.0,54.0,1.97,0.0,sky is clear
1419,0.0,0.308,0.0,2023-03-01 03:00:00,1419.0,5.08,3.49,1021.0,54.0,1.97,0.0,sky is clear
1420,0.0,0.285,0.0,2023-03-01 04:00:00,1420.0,5.04,3.45,1021.0,54.0,1.97,0.0,sky is clear
1421,0.0,0.302,0.0,2023-03-01 05:00:00,1421.0,4.27,2.56,1021.0,61.0,1.96,0.0,sky is clear
1422,0.0,0.297,0.0,2023-03-01 06:00:00,1422.0,3.09,1.19,1021.0,61.0,1.96,0.0,sky is clear
1423,0.0,0.901,0.05,2023-03-01 07:00:00,1423.0,2.27,0.23,1021.0,61.0,1.96,0.0,sky is clear
1424,0.862,0.0,0.347,2023-03-01 08:00:00,1424.0,1.81,-0.09,1022.0,50.0,1.79,0.0,sky is clear
1425,0.0,0.0,0.289,2023-03-01 09:00:00,1425.0,6.17,4.95,1022.0,62.0,1.79,0.0,sky is clear
1426,0.0,0.0,0.306,2023-03-01 10:00:00,1426.0,7.81,6.84,1022.0,54.0,1.79,0.0,sky is clear
1427,0.0,0.0,0.401,2023-03-01 11:00:00,1427.0,9.54,9.06,1020.0,49.0,1.56,0.0,sky is clear
1428,0.491,0.0,0.712,2023-03-01 12:00:00,1428.0,10.13,8.48,1020.0,49.0,1.56,0.0,sky is clear
1429,0.0,0.0,0.31,2023-03-01 13:00:00,1429.0,11.25,9.61,1020.0,45.0,1.56,0.0,sky is clear
1430,0.0,0.0,0.283,2023-03-01 14:00:00,1430.0,11.7,10.02,1018.0,42.0,4.23,0.0,sky is clear
1431,0.0,0.0,0.289,2023-03-01 15:00:00,1431.0,12.24,10.62,1018.0,42.0,4.23,0.0,sky is clear
1432,0.112,0.0,0.221,2023-03-01 16:00:00,1432.0,12.75,11.23,1018.0,44.0,4.23,0.0,sky is clear
1433,0.244,0.0,0.104,2023-03-01 17:00:00,1433.0,11.72,10.33,1019.0,53.0,3.33,0.0,sky is clear
1434,0.401,0.0,0.001,2023-03-01 18:00:00,1434.0,10.62,9.36,1019.0,62.0,3.33,0.0,sky is clear
1435,1.437,0.0,0.0,2023-03-01 19:00:00,1435.0,8.12,6.05,1019.0,57.0,3.33,0.0,sky is clear
1436,0.778,0.0,0.0,2023-03-01 20:00:00,1436.0,7.37,7.37,1019.0,75.0,1.14,4.0,sky is clear
1437,0.69,0.0,0.0,2023-03-01 21:00:00,1437.0,5.99,5.99,1019.0,75.0,1.14,4.0,sky is clear
1438,0.0,0.589,0.0,2023-03-01 22:00:00,1438.0,5.79,5.79,1019.0,75.0,1.14,4.0,sky is clear
1439,0.0,0.439,0.0,2023-03-01 23:00:00,1439.0,4.98,3.74,1019.0,79.0,1.65,9.0,sky is clear
1440,0.0,0.492,0.0,2023-03-02 00:00:00,1440.0,4.94,3.69,1019.0,79.0,1.65,9.0,sky is clear
1441,0.0,0.481,0.0,2023-03-02 01:00:00,1441.0,4.09,2.71,1019.0,79.0,1.65,9.0,sky is clear
1442,0.0,0.334,0.0,2023-03-02 02:00:00,1442.0,4.43,3.18,1019.0,77.0,1.59,5.0,sky is clear
1443,0.0,0.285,0.0,2023-03-02 03:00:00,1443.0,3.66,2.3,1019.0,77.0,1.59,5.0,sky is clear
1444,0.0,0.294,0.0,2023-03-02 04:00:00,1444.0,3.42,2.02,1019.0,77.0,1.59,5.0,sky is clear
1445,0.0,0.295,0.0,2023-03-02 05:00:00,1445.0,3.26,1.66,1020.0,76.0,1.73,5.0,sky is clear
1446,0.0,0.289,0.0,2023-03-02 06:00:00,1446.0,3.22,1.61,1020.0,76.0,1.73,5.0,sky is clear
1447,0.0,1.303,0.065,2023-03-02 07:00:00,1447.0,2.98,1.34,1020.0,76.0,1.73,5.0,sky is clear
1448,0.901,0.0,0.378,2023-03-02 08:00:00,1448.0,5.51,4.63,1022.0,65.0,1.42,8.0,sky is clear
1449,0.21,0.0,0.438,2023-03-02 09:00:00,1449.0,7.88,7.33,1022.0,59.0,1.42,8.0,sky is clear
1450,0.282,0.0,0.65,2023-03-02 10:00:00,1450.0,10.12,8.6,1022.0,54.0,1.42,8.0,sky is clear
1451,0.0,0.0,0.439,2023-03-02 11:00:00,1451.0,10.97,9.43,1021.0,50.0,0.97,5.0,sky is clear
1452,0.0,0.0,0.31,2023-03-02 12:00:00,1452.0,12.38,10.85,1021.0,45.0,0.97,5.0,sky is clear
1453,0.0,0.0,0.303,2023-03-02 13:00:00,1453.0,13.45,12.0,1021.0,44.0,0.97,5.0,sky is clear
1454,0.0,0.0,0.295,2023-03-02 14:00:00,1454.0,14.0,12.5,1020.0,40.0,3.61,6.0,sky is clear
1455,0.0,0.0,0.305,2023-03-02 15:00:00,1455.0,15.03,13.58,1020.0,38.0,3.61,6.0,sky is clear
1456,0.007,0.0,0.265,2023-03-02 16:00:00,1456.0,14.93,13.37,1020.0,34.0,3.61,6.0,sky is clear
1457,0.223,0.0,0.065,2023-03-02 17:00:00,1457.0,13.85,12.23,1021.0,36.0,2.51,38.0,scattered clouds
1458,1.064,0.0,0.0,2023-03-02 18:00:00,1458.0,12.24,11.01,1021.0,57.0,2.51,38.0,scattered clouds
1459,2.155,0.0,0.0,2023-03-02 19:00:00,1459.0,9.57,8.31,1021.0,67.0,2.51,38.0,scattered clouds
1460,0.72,0.0,0.0,2023-03-02 20:00:00,1460.0,7.65,7.65,1023.0,66.0,1.07,60.0,broken clouds
1461,1.813,0.0,0.0,2023-03-02 21:00:00,1461.0,7.94,7.94,1023.0,73.0,1.07,60.0,broken clouds
1462,0.0,2.472,0.0,2023-03-02 22:00:00,1462.0,7.82,7.82,1023.0,74.0,1.07,60.0,broken clouds
1463,0.0,0.857,0.0,2023-03-02 23:00:00,1463.0,7.24,7.24,1022.0,76.0,1.04,92.0,overcast clouds
1464,0.0,0.557,0.0,2023-03-03 00:00:00,1464.0,6.71,6.71,1022.0,77.0,1.04,92.0,overcast clouds
1465,0.0,0.487,0.0,2023-03-03 01:00:00,1465.0,7.2,7.2,1022.0,76.0,1.04,92.0,overcast clouds
1466,0.0,0.379,0.0,2023-03-03 02:00:00,1466.0,7.19,6.25,1021.0,75.0,1.67,54.0,broken clouds
1467,0.0,0.348,0.0,2023-03-03 03:00:00,1467.0,6.51,5.47,1021.0,75.0,1.67,54.0,broken clouds
1468,0.0,0.298,0.0,2023-03-03 04:00:00,1468.0,6.22,5.14,1021.0,70.0,1.67,54.0,broken clouds
1469,0.0,0.294,0.0,2023-03-03 05:00:00,1469.0,5.97,5.25,1022.0,73.0,1.35,100.0,overcast clouds
1470,0.0,0.302,0.0,2023-03-03 06:00:00,1470.0,3.14,2.05,1022.0,66.0,1.35,100.0,overcast clouds
1471,0.0,1.119,0.048,2023-03-03 07:00:00,1471.0,4.15,3.19,1022.0,66.0,1.35,100.0,overcast clouds
1472,0.092,0.0,0.326,2023-03-03 08:00:00,1472.0,3.63,3.63,1022.0,53.0,0.75,100.0,overcast clouds
1473,0.0,0.0,0.281,2023-03-03 09:00:00,1473.0,9.51,9.51,1022.0,66.0,0.75,100.0,overcast clouds
1474,0.274,0.0,0.644,2023-03-03 10:00:00,1474.0,10.92,9.61,1022.0,59.0,0.75,100.0,overcast clouds
1475,0.609,0.0,0.861,2023-03-03 11:00:00,1475.0,11.81,10.67,1021.0,62.0,1.77,88.0,overcast clouds
1476,0.503,0.0,0.895,2023-03-03 12:00:00,1476.0,13.43,12.29,1021.0,56.0,1.77,88.0,overcast clouds
1477,0.0,0.0,0.297,2023-03-03 13:00:00,1477.0,14.51,13.27,1021.0,48.0,1.77,88.0,overcast clouds
1478,0.26,0.0,0.526,2023-03-03 14:00:00,1478.0,15.14,13.83,1020.0,43.0,2.95,60.0,broken clouds
1479,0.139,0.0,0.416,2023-03-03 15:00:00,1479.0,14.91,13.55,1020.0,42.0,2.95,60.0,broken clouds
1480,0.096,0.0,0.304,2023-03-03 16:00:00,1480.0,15.44,14.29,1020.0,48.0,2.95,60.0,broken clouds
1481,0.326,0.0,0.07,2023-03-03 17:00:00,1481.0,12.84,11.64,1020.0,56.0,2.48,44.0,scattered clouds
1482,0.431,0.0,0.0,2023-03-03 18:00:00,1482.0,11.78,10.5,1020.0,57.0,2.48,44.0,scattered clouds
1483,1.144,0.0,0.0,2023-03-03 19:00:00,1483.0,9.16,7.84,1020.0,53.0,2.48,44.0,scattered clouds
1484,0.747,0.0,0.0,2023-03-03 20:00:00,1484.0,8.46,8.46,1021.0,64.0,0.98,31.0,scattered clouds
1485,1.34,0.0,0.0,2023-03-03 21:00:00,1485.0,8.26,8.26,1021.0,64.0,0.98,31.0,scattered clouds
1486,0.0,1.657,0.0,2023-03-03 22:00:00,1486.0,7.61,7.61,1021.0,64.0,0.98,31.0,scattered clouds
1487,0.0,0.577,0.0,2023-03-03 23:00:00,1487.0,7.41,6.6,1020.0,66.0,1.58,7.0,sky is clear
1488,0.0,0.677,0.0,2023-03-04 00:00:00,1488.0,7.82,7.07,1020.0,73.0,1.58,7.0,sky is clear
1489,0.0,0.42,0.0,2023-03-04 01:00:00,1489.0,6.36,5.4,1020.0,66.0,1.58,7.0,sky is clear
1490,0.0,0.343,0.0,2023-03-04 02:00:00,1490.0,5.59,4.74,1020.0,66.0,1.41,6.0,sky is clear
1491,0.0,0.364,0.0,2023-03-04 03:00:00,1491.0,4.21,3.17,1020.0,66.0,1.41,6.0,sky is clear
1492,0.0,0.332,0.0,2023-03-04 04:00:00,1492.0,3.97,2.9,1020.0,66.0,1.41,6.0,sky is clear
1493,0.0,0.397,0.0,2023-03-04 05:00:00,1493.0,5.23,3.77,1020.0,63.0,1.87,0.0,sky is clear
1494,0.0,0.34,0.0,2023-03-04 06:00:00,1494.0,7.72,6.66,1020.0,63.0,1.87,0.0,sky is clear
1495,0.0,1.427,0.073,2023-03-04 07:00:00,1495.0,6.81,5.6,1020.0,63.0,1.87,0.0,sky is clear
1496,0.139,0.0,0.335,2023-03-04 08:00:00,1496.0,7.73,7.03,1021.0,49.0,1.53,0.0,sky is clear
1497,0.0,0.0,0.389,2023-03-04 09:00:00,1497.0,10.59,9.09,1021.0,53.0,1.53,0.0,sky is clear
1498,0.0,0.0,0.353,2023-03-04 10:00:00,1498.0,12.37,10.97,1021.0,50.0,1.53,0.0,sky is clear
1499,0.39,0.0,0.783,2023-03-04 11:00:00,1499.0,14.32,13.01,1020.0,46.0,0.47,0.0,sky is clear
1500,0.062,0.0,0.874,2023-03-04 12:00:00,1500.0,15.7,14.42,1020.0,42.0,0.47,0.0,sky is clear
1501,0.0,0.0,0.317,2023-03-04 13:00:00,1501.0,16.47,15.19,1020.0,39.0,0.47,0.0,sky is clear
1502,0.0,0.0,0.312,2023-03-04 14:00:00,1502.0,17.11,15.79,1018.0,35.0,2.74,0.0,sky is clear
1503,0.379,0.0,0.368,2023-03-04 15:00:00,1503.0,18.17,16.9,1018.0,33.0,2.74,0.0,sky is clear
1504,0.347,0.0,0.337,2023-03-04 16:00:00,1504.0,17.6,16.25,1018.0,32.0,2.74,0.0,sky is clear
1505,0.413,0.0,0.065,2023-03-04 17:00:00,1505.0,16.56,15.11,1019.0,32.0,2.34,61.0,broken clouds
1506,1.175,0.0,0.0,2023-03-04 18:00:00,1506.0,13.97,12.83,1019.0,54.0,2.34,61.0,broken clouds
1507,0.698,0.0,0.0,2023-03-04 19:00:00,1507.0,11.23,9.84,1019.0,55.0,2.34,61.0,broken clouds
1508,0.577,0.0,0.0,2023-03-04 20:00:00,1508.0,9.69,9.69,1019.0,62.0,1.02,85.0,overcast clouds
1509,0.575,0.0,0.0,2023-03-04 21:00:00,1509.0,9.74,9.74,1019.0,62.0,1.02,85.0,overcast clouds
1510,0.0,0.696,0.0,2023-03-04 22:00:00,1510.0,10.08,8.76,1019.0,62.0,1.02,85.0,overcast clouds
1511,0.0,0.626,0.0,2023-03-04 23:00:00,1511.0,9.27,8.58,1018.0,57.0,1.73,100.0,overcast clouds
1512,0.0,0.617,0.0,2023-03-05 00:00:00,1512.0,9.31,8.63,1018.0,57.0,1.73,100.0,overcast clouds
1513,0.0,0.462,0.0,2023-03-05 01:00:00,1513.0,10.14,8.72,1018.0,58.0,1.73,100.0,overcast clouds
1514,0.0,0.298,0.0,2023-03-05 02:00:00,1514.0,10.13,8.74,1017.0,59.0,2.26,100.0,overcast clouds
1515,0.0,1.153,0.0,2023-03-05 03:00:00,1515.0,10.66,9.3,1017.0,58.0,2.26,100.0,overcast clouds
1516,0.0,1.417,0.0,2023-03-05 04:00:00,1516.0,9.59,8.51,1017.0,71.0,2.26,100.0,overcast clouds
1517,0.0,1.309,0.0,2023-03-05 05:00:00,1517.0,9.06,7.38,1015.0,77.0,3.01,100.0,overcast clouds
1518,0.0,1.502,0.0,2023-03-05 06:00:00,1518.0,9.33,7.7,1015.0,77.0,3.01,100.0,overcast clouds
1519,0.0,0.319,0.0,2023-03-05 07:00:00,1519.0,9.59,8.01,1015.0,75.0,3.01,100.0,overcast clouds
1520,0.363,0.0,0.031,2023-03-05 08:00:00,1520.0,8.5,6.31,1015.0,85.0,3.71,100.0,light rain
1521,0.219,0.0,0.116,2023-03-05 09:00:00,1521.0,8.53,6.34,1015.0,89.0,3.71,100.0,light rain
1522,0.978,0.0,0.177,2023-03-05 10:00:00,1522.0,9.15,7.1,1015.0,86.0,3.71,100.0,light rain
1523,1.773,0.0,0.178,2023-03-05 11:00:00,1523.0,10.26,9.48,1014.0,82.0,1.86,98.0,overcast clouds
1524,1.795,0.0,0.12,2023-03-05 12:00:00,1524.0,10.69,9.93,1014.0,81.0,1.86,98.0,overcast clouds
1525,0.507,0.0,0.087,2023-03-05 13:00:00,1525.0,10.17,9.49,1014.0,86.0,1.86,98.0,overcast clouds
1526,0.29,0.0,0.064,2023-03-05 14:00:00,1526.0,9.74,9.24,1012.0,91.0,1.61,99.0,light rain
1527,0.743,0.0,0.079,2023-03-05 15:00:00,1527.0,9.64,9.13,1012.0,89.0,1.61,99.0,light rain
1528,0.351,0.0,0.073,2023-03-05 16:00:00,1528.0,10.19,9.59,1012.0,89.0,1.61,99.0,light rain
1529,2.07,0.0,0.061,2023-03-05 17:00:00,1529.0,10.18,9.58,1012.0,89.0,2.14,100.0,light rain
1530,1.661,0.0,0.001,2023-03-05 18:00:00,1530.0,9.65,8.67,1012.0,91.0,2.14,100.0,light rain
1531,2.357,0.0,0.0,2023-03-05 19:00:00,1531.0,9.65,8.67,1012.0,92.0,2.14,100.0,light rain
1532,2.359,0.0,0.0,2023-03-05 20:00:00,1532.0,9.65,8.92,1013.0,92.0,1.84,100.0,moderate rain
1533,0.949,0.0,0.0,2023-03-05 21:00:00,1533.0,9.66,8.93,1013.0,93.0,1.84,100.0,moderate rain
1534,0.0,0.502,0.0,2023-03-05 22:00:00,1534.0,9.66,8.93,1013.0,93.0,1.84,100.0,moderate rain
1535,0.0,0.578,0.0,2023-03-05 23:00:00,1535.0,9.72,8.25,1013.0,93.0,2.87,90.0,light rain
1536,0.0,0.695,0.0,2023-03-06 00:00:00,1536.0,9.72,8.25,1013.0,93.0,2.87,90.0,light rain
1537,0.0,2.499,0.0,2023-03-06 01:00:00,1537.0,10.22,9.75,1013.0,94.0,2.87,90.0,light rain
1538,0.0,0.755,0.0,2023-03-06 02:00:00,1538.0,10.22,9.73,1013.0,93.0,3.06,97.0,light rain
1539,0.0,0.371,0.0,2023-03-06 03:00:00,1539.0,10.74,10.32,1013.0,94.0,3.06,97.0,light rain
1540,0.0,0.237,0.0,2023-03-06 04:00:00,1540.0,10.68,10.26,1013.0,94.0,3.06,97.0,light rain
1541,0.0,0.272,0.0,2023-03-06 05:00:00,1541.0,10.72,10.28,1012.0,93.0,3.05,100.0,overcast clouds
1542,0.0,0.296,0.0,2023-03-06 06:00:00,1542.0,10.68,10.23,1012.0,93.0,3.05,100.0,overcast clouds
1543,0.0,1.144,0.016,2023-03-06 07:00:00,1543.0,10.68,10.26,1012.0,94.0,3.05,100.0,overcast clouds
1544,0.36,0.0,0.17,2023-03-06 08:00:00,1544.0,10.75,10.34,1012.0,94.0,3.32,99.0,light rain
1545,0.127,0.0,0.158,2023-03-06 09:00:00,1545.0,11.83,11.52,1012.0,94.0,3.32,99.0,light rain
1546,0.209,0.0,0.137,2023-03-06 10:00:00,1546.0,11.84,11.53,1012.0,94.0,3.32,99.0,light rain
1547,0.6,0.0,0.203,2023-03-06 11:00:00,1547.0,12.45,12.21,1012.0,94.0,4.18,100.0,overcast clouds
1548,1.025,0.0,0.42,2023-03-06 12:00:00,1548.0,13.04,12.85,1012.0,94.0,4.18,100.0,overcast clouds
1549,0.08,0.0,0.197,2023-03-06 13:00:00,1549.0,14.05,13.97,1012.0,94.0,4.18,100.0,overcast clouds
1550,0.074,0.0,0.219,2023-03-06 14:00:00,1550.0,14.03,13.92,1010.0,93.0,2.4,100.0,light rain
1551,0.078,0.0,0.204,2023-03-06 15:00:00,1551.0,14.07,13.96,1010.0,93.0,2.4,100.0,light rain
1552,0.216,0.0,0.085,2023-03-06 16:00:00,1552.0,14.08,13.97,1010.0,93.0,2.4,100.0,light rain
1553,0.308,0.0,0.03,2023-03-06 17:00:00,1553.0,14.06,13.95,1008.0,93.0,1.56,100.0,overcast clouds
1554,0.635,0.0,0.0,2023-03-06 18:00:00,1554.0,13.49,13.3,1008.0,92.0,1.56,100.0,overcast clouds
1555,1.323,0.0,0.0,2023-03-06 19:00:00,1555.0,12.93,12.71,1008.0,93.0,1.56,100.0,overcast clouds
1556,1.263,0.0,0.0,2023-03-06 20:00:00,1556.0,12.93,12.71,1008.0,93.0,2.8,100.0,light rain
1557,0.588,0.0,0.0,2023-03-06 21:00:00,1557.0,12.93,12.73,1008.0,94.0,2.8,100.0,light rain
1558,0.0,0.529,0.0,2023-03-06 22:00:00,1558.0,12.91,12.71,1008.0,94.0,2.8,100.0,light rain
1559,0.0,0.562,0.0,2023-03-06 23:00:00,1559.0,12.9,12.7,1010.0,94.0,5.38,100.0,light rain
1560,0.0,0.532,0.0,2023-03-07 00:00:00,1560.0,12.38,12.13,1010.0,94.0,5.38,100.0,light rain
1561,0.0,0.301,0.0,2023-03-07 01:00:00,1561.0,11.86,11.56,1010.0,94.0,5.38,100.0,light rain
1562,0.0,0.283,0.0,2023-03-07 02:00:00,1562.0,11.82,11.51,1010.0,94.0,3.56,96.0,light rain
1563,0.0,0.306,0.0,2023-03-07 03:00:00,1563.0,11.3,10.94,1010.0,94.0,3.56,96.0,light rain
1564,0.0,0.314,0.0,2023-03-07 04:00:00,1564.0,11.34,11.01,1010.0,95.0,3.56,96.0,light rain
1565,0.0,0.321,0.0,2023-03-07 05:00:00,1565.0,11.34,10.98,1011.0,94.0,2.38,38.0,light rain
1566,0.0,0.302,0.0,2023-03-07 06:00:00,1566.0,10.83,10.42,1011.0,94.0,2.38,38.0,light rain
1567,0.0,0.882,0.012,2023-03-07 07:00:00,1567.0,11.29,10.93,1011.0,94.0,2.38,38.0,light rain
1568,0.109,0.0,0.161,2023-03-07 08:00:00,1568.0,11.26,10.92,1012.0,95.0,3.11,79.0,light rain
1569,1.216,0.0,0.449,2023-03-07 09:00:00,1569.0,11.41,11.06,1012.0,94.0,3.11,79.0,light rain
1570,0.791,0.0,0.384,2023-03-07 10:00:00,1570.0,12.38,12.15,1012.0,95.0,3.11,79.0,light rain
1571,0.013,0.0,0.265,2023-03-07 11:00:00,1571.0,12.41,12.13,1012.0,93.0,4.86,100.0,light rain
1572,0.0,0.0,0.291,2023-03-07 12:00:00,1572.0,13.11,12.93,1012.0,94.0,4.86,100.0,light rain
1573,0.0,0.0,0.297,2023-03-07 13:00:00,1573.0,14.56,14.32,1012.0,86.0,4.86,100.0,light rain
1574,0.007,0.0,0.276,2023-03-07 14:00:00,1574.0,14.33,14.06,1011.0,86.0,5.67,96.0,light rain
1575,0.068,0.0,0.205,2023-03-07 15:00:00,1575.0,14.56,14.19,1011.0,81.0,5.67,96.0,light rain
1576,0.087,0.0,0.202,2023-03-07 16:00:00,1576.0,14.59,14.17,1011.0,79.0,5.67,96.0,light rain
1577,0.287,0.0,0.044,2023-03-07 17:00:00,1577.0,14.62,14.17,1011.0,78.0,4.31,98.0,overcast clouds
1578,1.181,0.0,0.0,2023-03-07 18:00:00,1578.0,14.06,13.64,1011.0,81.0,4.31,98.0,overcast clouds
1579,2.412,0.0,0.0,2023-03-07 19:00:00,1579.0,14.03,13.58,1011.0,80.0,4.31,98.0,overcast clouds
1580,0.747,0.0,0.0,2023-03-07 20:00:00,1580.0,14.05,13.57,1011.0,79.0,3.91,80.0,broken clouds
1581,1.643,0.0,0.0,2023-03-07 21:00:00,1581.0,13.47,13.01,1011.0,82.0,3.91,80.0,broken clouds
1582,0.0,1.05,0.0,2023-03-07 22:00:00,1582.0,12.98,12.63,1011.0,88.0,3.91,80.0,broken clouds
1583,0.0,0.588,0.0,2023-03-07 23:00:00,1583.0,12.98,12.74,1010.0,92.0,4.98,100.0,light rain
1584,0.0,0.466,0.0,2023-03-08 00:00:00,1584.0,14.01,13.92,1010.0,94.0,4.98,100.0,light rain
1585,0.0,0.415,0.0,2023-03-08 01:00:00,1585.0,14.51,14.47,1010.0,94.0,4.98,100.0,light rain
1586,0.0,0.358,0.0,2023-03-08 02:00:00,1586.0,14.0,13.91,1010.0,94.0,6.19,90.0,light rain
1587,0.0,0.335,0.0,2023-03-08 03:00:00,1587.0,14.0,13.91,1010.0,94.0,6.19,90.0,light rain
1588,0.0,0.284,0.0,2023-03-08 04:00:00,1588.0,13.99,13.9,1010.0,94.0,6.19,90.0,light rain
1589,0.0,0.305,0.0,2023-03-08 05:00:00,1589.0,14.0,13.91,1009.0,94.0,6.31,100.0,light rain
1590,0.0,0.31,0.0,2023-03-08 06:00:00,1590.0,14.01,13.92,1009.0,94.0,6.31,100.0,light rain
1591,0.0,1.189,0.0,2023-03-08 07:00:00,1591.0,14.51,14.47,1009.0,94.0,6.31,100.0,light rain
1592,1.408,0.0,0.005,2023-03-08 08:00:00,1592.0,14.56,14.53,1009.0,94.0,7.3,100.0,moderate rain
1593,0.328,0.0,0.017,2023-03-08 09:00:00,1593.0,15.07,15.09,1009.0,94.0,7.3,100.0,moderate rain
1594,0.287,0.0,0.048,2023-03-08 10:00:00,1594.0,14.58,14.55,1009.0,94.0,7.3,100.0,moderate rain
1595,0.212,0.0,0.084,2023-03-08 11:00:00,1595.0,15.09,15.11,1010.0,94.0,8.07,100.0,light rain
1596,0.193,0.0,0.161,2023-03-08 12:00:00,1596.0,15.11,15.13,1010.0,94.0,8.07,100.0,light rain
1597,0.154,0.0,0.16,2023-03-08 13:00:00,1597.0,15.6,15.67,1010.0,94.0,8.07,100.0,light rain
1598,0.09,0.0,0.194,2023-03-08 14:00:00,1598.0,15.12,15.14,1011.0,94.0,6.8,100.0,light rain
