,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
1339,0.992,0.0,0.0,None,2021-11-23 19:00:00,11.17,10.09,9.72,11.78,1015,67,3.23,72,broken clouds
1340,0.629,0.0,0.0,None,2021-11-23 20:00:00,10.63,9.58,9.45,10.7,1015,70,3.18,59,broken clouds
1341,0.462,0.0,0.0,None,2021-11-23 21:00:00,9.58,7.83,8.34,9.79,1015,73,3.31,64,broken clouds
1342,0.0,0.43,0.0,None,2021-11-23 22:00:00,9.54,7.86,7.79,9.79,1016,73,3.17,13,few clouds
1343,0.0,0.407,0.0,None,2021-11-23 23:00:00,9.0,7.29,7.79,9.23,1016,75,3.03,28,scattered clouds
1344,0.0,0.326,0.0,None,2021-11-24 00:00:00,8.34,6.51,6.68,9.23,1016,74,3.02,34,scattered clouds
1345,0.0,0.248,0.0,None,2021-11-24 01:00:00,8.75,7.07,4.72,9.23,1017,73,2.9,11,few clouds
1346,0.0,0.236,0.0,None,2021-11-24 02:00:00,7.75,5.99,5.57,9.23,1017,76,2.73,16,few clouds
1347,0.0,0.246,0.0,None,2021-11-24 03:00:00,7.71,6.09,3.72,9.23,1017,77,2.53,14,few clouds
1348,0.0,0.235,0.0,None,2021-11-24 04:00:00,7.13,5.56,3.72,9.23,1017,78,2.33,17,few clouds
1349,0.0,0.233,0.0,None,2021-11-24 05:00:00,7.2,5.88,3.72,9.23,1017,78,2.06,11,few clouds
1350,0.0,0.23,0.0,None,2021-11-24 06:00:00,6.62,5.2,2.72,9.23,1017,79,2.06,1,sky is clear
1351,0.0,1.216,0.007,None,2021-11-24 07:00:00,7.15,5.6,2.72,9.23,1018,77,2.31,2,sky is clear
1352,0.74,0.0,0.298,Low,2021-11-24 08:00:00,6.67,4.76,3.72,9.23,1018,80,2.66,27,scattered clouds
1353,0.0,0.0,0.236,High,2021-11-24 09:00:00,9.33,7.57,4.72,9.79,1019,73,3.24,36,scattered clouds
1354,0.031,0.0,0.286,Medium,2021-11-24 10:00:00,10.57,9.48,7.23,10.7,1019,69,2.95,96,overcast clouds
1355,0.006,0.0,0.231,Medium,2021-11-24 11:00:00,11.21,10.24,10.11,11.26,1019,71,4.0,95,overcast clouds
1356,0.026,0.0,0.213,Low,2021-11-24 12:00:00,11.34,10.54,10.9,12.72,1018,77,5.18,87,overcast clouds
1357,0.04,0.0,0.203,None,2021-11-24 13:00:00,12.96,12.22,10.9,14.54,1017,73,5.42,100,overcast clouds
1358,0.07,0.0,0.223,Low,2021-11-24 14:00:00,12.98,12.24,11.45,13.72,1016,73,4.72,100,overcast clouds
1359,0.107,0.0,0.118,None,2021-11-24 15:00:00,12.94,12.22,12.32,13.72,1016,74,4.57,76,broken clouds
1360,0.179,0.0,0.044,None,2021-11-24 16:00:00,12.38,11.66,12.23,12.72,1016,76,4.58,29,scattered clouds
1361,0.516,0.0,0.0,None,2021-11-24 17:00:00,12.31,11.53,10.9,12.37,1016,74,3.98,22,few clouds
1362,1.468,0.0,0.0,None,2021-11-24 18:00:00,11.74,10.8,10.57,11.82,1016,70,3.72,16,few clouds
1363,0.776,0.0,0.0,None,2021-11-24 19:00:00,11.18,10.18,10.01,11.26,1016,70,3.69,14,few clouds
1364,0.475,0.0,0.0,None,2021-11-24 20:00:00,10.09,9.09,8.99,10.34,1017,74,3.55,4,sky is clear
1365,0.396,0.0,0.0,None,2021-11-24 21:00:00,9.56,7.56,8.43,9.72,1017,74,3.8,1,sky is clear
1366,0.0,0.334,0.0,None,2021-11-24 22:00:00,8.95,6.99,7.72,9.55,1017,77,3.45,9,sky is clear
1367,0.0,0.467,0.0,None,2021-11-24 23:00:00,8.47,6.63,7.79,8.72,1016,78,3.07,49,scattered clouds
1368,0.0,2.362,0.0,None,2021-11-25 00:00:00,7.9,6.03,7.23,8.12,1016,79,2.94,72,broken clouds
1369,0.0,0.435,0.0,None,2021-11-25 01:00:00,7.83,6.12,6.68,8.12,1016,79,2.68,51,broken clouds
1370,0.0,0.279,0.0,None,2021-11-25 02:00:00,7.32,5.9,6.68,8.12,1015,81,2.19,8,sky is clear
1371,0.0,0.243,0.0,None,2021-11-25 03:00:00,7.31,7.31,6.21,7.57,1014,81,1.3,25,scattered clouds
1372,0.0,0.267,0.0,None,2021-11-25 04:00:00,7.23,7.23,5.57,7.57,1014,83,1.09,55,broken clouds
1373,0.0,0.233,0.0,None,2021-11-25 05:00:00,6.71,6.71,5.1,7.57,1013,85,0.84,71,broken clouds
1374,0.0,0.265,0.0,None,2021-11-25 06:00:00,6.77,6.77,5.1,7.57,1012,85,1.1,61,broken clouds
1375,0.0,1.34,0.002,None,2021-11-25 07:00:00,6.8,6.8,5.01,7.72,1012,87,1.1,59,broken clouds
1376,0.457,0.0,0.028,None,2021-11-25 08:00:00,6.8,6.8,5.01,7.72,1011,88,1.13,59,broken clouds
1377,0.052,0.0,0.178,Low,2021-11-25 09:00:00,7.37,7.37,6.22,8.12,1011,87,1.19,67,broken clouds
1378,0.011,0.0,0.252,Low,2021-11-25 10:00:00,8.34,8.34,6.12,8.68,1012,86,0.8,72,broken clouds
1379,0.023,0.0,0.431,Medium,2021-11-25 11:00:00,9.45,9.19,7.32,9.79,1012,82,1.35,74,broken clouds
1380,0.234,0.0,0.434,High,2021-11-25 12:00:00,11.65,10.78,8.43,11.82,1012,73,1.66,62,broken clouds
1381,0.0,0.0,0.239,High,2021-11-25 13:00:00,11.8,10.92,10.67,11.82,1011,72,2.73,80,light rain
1382,0.0,0.0,0.268,High,2021-11-25 14:00:00,12.32,11.49,11.12,12.37,1010,72,2.94,82,broken clouds
1383,0.001,0.0,0.229,Medium,2021-11-25 15:00:00,12.36,11.51,11.77,12.79,1010,71,2.97,54,broken clouds
1384,0.244,0.0,0.018,None,2021-11-25 16:00:00,12.32,11.49,11.45,12.37,1011,72,2.52,22,few clouds
1385,0.307,0.0,0.0,None,2021-11-25 17:00:00,12.29,11.45,10.9,12.37,1012,72,3.32,10,sky is clear
1386,0.288,0.0,0.0,None,2021-11-25 18:00:00,11.21,10.32,9.79,11.26,1012,74,3.58,2,sky is clear
1387,0.365,0.0,0.0,None,2021-11-25 19:00:00,10.3,9.4,9.23,10.72,1013,77,3.61,1,sky is clear
1388,0.378,0.0,0.0,None,2021-11-25 20:00:00,10.02,9.09,8.99,10.72,1014,77,3.42,0,sky is clear
1389,0.374,0.0,0.0,None,2021-11-25 21:00:00,9.24,7.48,8.43,9.72,1015,78,3.2,0,sky is clear
1390,0.0,0.866,0.0,None,2021-11-25 22:00:00,9.85,7.88,8.12,10.72,1015,73,3.87,73,broken clouds
1391,0.0,0.555,0.0,None,2021-11-25 23:00:00,9.75,7.79,7.57,10.72,1016,73,3.79,52,broken clouds
1392,0.0,0.284,0.0,None,2021-11-26 00:00:00,9.2,7.28,8.12,9.72,1016,76,3.47,5,sky is clear
1393,0.0,0.3,0.0,None,2021-11-26 01:00:00,7.62,5.41,7.32,8.68,1016,78,3.4,0,sky is clear
1394,0.0,0.383,0.0,None,2021-11-26 02:00:00,8.39,6.24,6.77,8.68,1016,73,3.58,0,sky is clear
1395,0.0,0.301,0.0,None,2021-11-26 03:00:00,8.39,6.33,6.77,8.68,1016,74,3.42,9,sky is clear
1396,0.0,0.241,0.0,None,2021-11-26 04:00:00,7.11,4.96,6.21,8.68,1017,83,3.12,13,few clouds
1397,0.0,0.293,0.0,None,2021-11-26 05:00:00,8.3,6.35,5.66,8.68,1016,75,3.19,3,sky is clear
1398,0.0,0.293,0.0,None,2021-11-26 06:00:00,6.83,4.44,5.57,8.12,1017,84,3.42,9,sky is clear
1399,0.0,1.513,0.0,None,2021-11-26 07:00:00,6.02,3.5,5.01,8.12,1017,84,3.35,36,scattered clouds
1400,1.062,0.0,0.283,None,2021-11-26 08:00:00,5.07,2.31,4.72,7.57,1017,83,3.41,31,scattered clouds
1401,0.006,0.0,0.345,High,2021-11-26 09:00:00,7.92,5.79,7.23,7.93,1018,75,3.37,8,sky is clear
1402,0.0,0.0,0.383,High,2021-11-26 10:00:00,10.08,8.92,8.34,10.15,1018,68,3.52,0,sky is clear
1403,0.0,0.0,0.287,Very High,2021-11-26 11:00:00,11.2,9.97,9.79,11.26,1019,61,3.75,2,sky is clear
1404,0.053,0.0,0.504,High,2021-11-26 12:00:00,11.85,10.79,9.85,12.9,1018,65,4.04,23,few clouds
1405,0.0,0.0,0.287,High,2021-11-26 13:00:00,12.39,11.25,10.2,13.31,1017,60,5.0,72,broken clouds
1406,0.211,0.0,0.331,Medium,2021-11-26 14:00:00,12.88,11.71,10.68,13.73,1017,57,4.84,94,overcast clouds
1407,0.098,0.0,0.239,Low,2021-11-26 15:00:00,12.27,11.09,10.0,13.15,1016,59,4.57,75,broken clouds
1408,0.389,0.0,0.037,None,2021-11-26 16:00:00,11.64,10.5,9.5,12.56,1016,63,4.33,67,broken clouds
1409,0.414,0.0,0.0,None,2021-11-26 17:00:00,10.28,9.19,8.29,11.33,1016,70,3.79,81,broken clouds
1410,0.459,0.0,0.0,None,2021-11-26 18:00:00,9.6,7.99,7.65,10.69,1016,73,3.07,84,broken clouds
1411,0.418,0.0,0.0,None,2021-11-26 19:00:00,9.01,7.8,7.24,9.94,1017,79,2.3,83,broken clouds
1412,0.392,0.0,0.0,None,2021-11-26 20:00:00,8.55,7.66,6.98,9.72,1016,85,1.83,81,broken clouds
1413,0.781,0.0,0.0,None,2021-11-26 21:00:00,8.65,7.97,7.11,9.81,1016,87,1.63,78,broken clouds
1414,0.0,1.44,0.0,None,2021-11-26 22:00:00,8.7,7.63,6.85,9.88,1016,87,2.05,95,overcast clouds
1415,0.0,1.675,0.0,None,2021-11-26 23:00:00,8.47,7.7,6.65,9.63,1015,89,1.69,93,overcast clouds
1416,0.0,0.342,0.0,None,2021-11-27 00:00:00,8.35,8.35,6.59,9.62,1015,91,1.26,94,overcast clouds
1417,0.0,0.284,0.0,None,2021-11-27 01:00:00,8.38,7.94,6.65,9.72,1015,92,1.38,100,overcast clouds
1418,0.0,0.333,0.0,None,2021-11-27 02:00:00,8.7,7.74,6.96,9.9,1014,92,1.93,100,overcast clouds
1419,0.0,0.327,0.0,None,2021-11-27 03:00:00,8.78,7.7,7.0,9.92,1013,93,2.08,100,overcast clouds
1420,0.0,0.327,0.0,None,2021-11-27 04:00:00,8.89,7.22,7.15,10.07,1012,94,2.94,94,overcast clouds
1421,0.0,0.336,0.0,None,2021-11-27 05:00:00,8.97,6.93,7.15,10.72,1012,94,3.61,69,broken clouds
1422,0.0,0.347,0.0,None,2021-11-27 06:00:00,9.29,6.94,7.38,10.72,1012,93,4.43,68,broken clouds
1423,0.0,0.334,0.001,None,2021-11-27 07:00:00,9.31,6.65,7.4,10.57,1013,88,5.19,52,broken clouds
1424,0.36,0.0,0.235,None,2021-11-27 08:00:00,9.46,6.79,7.45,10.54,1013,82,5.32,42,scattered clouds
1425,0.136,0.0,0.386,Medium,2021-11-27 09:00:00,9.67,6.95,7.51,10.72,1014,79,5.63,22,few clouds
1426,0.0,0.0,0.391,High,2021-11-27 10:00:00,10.11,9.06,7.77,11.03,1016,72,4.78,3,sky is clear
1427,0.608,0.0,0.764,Medium,2021-11-27 11:00:00,10.68,9.5,8.28,11.72,1016,65,4.73,23,few clouds
1428,0.131,0.0,0.594,Medium,2021-11-27 12:00:00,10.76,9.54,8.34,11.72,1016,63,4.66,31,scattered clouds
1429,0.197,0.0,0.334,Medium,2021-11-27 13:00:00,10.97,9.66,8.66,11.91,1016,59,5.49,28,scattered clouds
1430,0.0,0.0,0.266,Medium,2021-11-27 14:00:00,10.74,9.36,8.46,11.68,1016,57,5.94,28,scattered clouds
1431,1.347,0.0,0.256,None,2021-11-27 15:00:00,10.67,9.25,8.48,11.67,1016,56,5.68,18,few clouds
1432,1.177,0.0,0.023,None,2021-11-27 16:00:00,10.15,8.74,7.72,11.72,1017,58,4.95,12,few clouds
1433,1.085,0.0,0.0,None,2021-11-27 17:00:00,8.18,5.56,5.76,9.21,1018,66,4.43,3,sky is clear
1434,0.592,0.0,0.0,None,2021-11-27 18:00:00,7.22,4.68,4.88,8.31,1018,70,3.83,1,sky is clear
1435,0.536,0.0,0.0,None,2021-11-27 19:00:00,6.47,3.9,4.06,7.72,1019,71,3.58,3,sky is clear
1436,1.145,0.0,0.0,None,2021-11-27 20:00:00,6.12,3.51,3.88,7.72,1019,72,3.53,4,sky is clear
1437,1.069,0.0,0.0,None,2021-11-27 21:00:00,5.8,3.19,3.76,7.35,1020,74,3.41,8,sky is clear
1438,0.0,0.566,0.0,None,2021-11-27 22:00:00,6.5,3.96,4.49,7.77,1020,74,3.55,7,sky is clear
1439,0.0,0.394,0.0,None,2021-11-27 23:00:00,4.99,2.3,2.82,6.46,1020,79,3.27,7,sky is clear
1440,0.0,0.373,0.0,None,2021-11-28 00:00:00,4.2,1.54,2.08,5.86,1021,82,3.01,1,sky is clear
1441,0.0,0.286,0.0,None,2021-11-28 01:00:00,3.82,1.29,1.75,5.57,1021,82,2.75,0,sky is clear
1442,0.0,0.286,0.0,None,2021-11-28 02:00:00,3.46,1.3,1.06,4.91,1021,84,2.26,1,sky is clear
1443,0.0,0.259,0.0,None,2021-11-28 03:00:00,3.5,1.84,0.2,5.14,1021,84,1.81,0,sky is clear
1444,0.0,0.302,0.0,None,2021-11-28 04:00:00,3.32,1.82,0.16,4.76,1021,87,1.66,7,sky is clear
1445,0.0,0.288,0.0,None,2021-11-28 05:00:00,2.59,1.44,-0.64,4.05,1022,89,1.34,24,few clouds
1446,0.0,0.268,0.0,None,2021-11-28 06:00:00,4.04,4.04,1.72,4.04,1022,90,1.16,18,few clouds
1447,0.0,0.277,0.003,None,2021-11-28 07:00:00,3.93,2.96,1.72,5.34,1023,90,1.34,32,scattered clouds
1448,0.104,0.0,0.207,Low,2021-11-28 08:00:00,4.02,4.02,3.72,5.9,1023,90,1.2,49,scattered clouds
1449,0.066,0.0,0.392,Low,2021-11-28 09:00:00,6.23,5.37,5.72,6.45,1024,85,1.48,63,broken clouds
1450,1.421,0.0,0.265,None,2021-11-28 10:00:00,6.81,6.81,6.72,8.12,1024,85,1.25,91,overcast clouds
1451,1.915,0.0,0.433,None,2021-11-28 11:00:00,7.97,7.15,7.93,9.79,1024,82,1.67,98,overcast clouds
1452,2.54,0.0,0.247,None,2021-11-28 12:00:00,8.61,7.52,8.48,10.9,1024,81,2.06,100,overcast clouds
1453,0.535,0.0,0.147,None,2021-11-28 13:00:00,9.68,9.07,9.59,11.22,1023,82,1.72,100,overcast clouds
1454,1.961,0.0,0.138,None,2021-11-28 14:00:00,9.17,8.44,8.9,10.72,1022,90,1.76,100,overcast clouds
1455,0.801,0.0,0.052,None,2021-11-28 15:00:00,9.1,9.1,8.34,10.34,1022,92,1.12,100,overcast clouds
1456,0.468,0.0,0.01,None,2021-11-28 16:00:00,9.57,9.31,8.9,9.79,1022,93,1.36,100,overcast clouds
1457,0.666,0.0,0.0,None,2021-11-28 17:00:00,9.61,9.61,8.9,10.72,1022,93,1.17,100,light rain
1458,1.1,0.0,0.0,None,2021-11-28 18:00:00,9.64,9.64,8.99,11.72,1022,93,1.33,96,light rain
1459,1.486,0.0,0.0,None,2021-11-28 19:00:00,9.64,8.55,9.54,11.72,1022,93,2.29,84,broken clouds
1460,0.84,0.0,0.0,None,2021-11-28 20:00:00,10.19,9.69,10.1,11.72,1022,93,2.79,78,broken clouds
1461,0.596,0.0,0.0,None,2021-11-28 21:00:00,10.73,10.29,10.1,11.72,1023,93,3.62,91,overcast clouds
1462,0.0,0.628,0.0,None,2021-11-28 22:00:00,10.14,9.66,9.54,10.67,1023,94,4.86,99,overcast clouds
1463,0.0,0.884,0.0,None,2021-11-28 23:00:00,9.7,7.38,9.54,11.72,1023,93,4.59,96,overcast clouds
1464,0.0,0.54,0.0,None,2021-11-29 00:00:00,10.21,9.71,9.54,11.72,1023,93,4.19,98,overcast clouds
1465,0.0,0.528,0.0,None,2021-11-29 01:00:00,10.21,9.71,9.54,11.72,1023,93,3.54,95,overcast clouds
1466,0.0,0.549,0.0,None,2021-11-29 02:00:00,10.21,9.71,9.54,11.72,1023,93,3.44,92,overcast clouds
1467,0.0,0.512,0.0,None,2021-11-29 03:00:00,9.59,7.92,9.54,10.01,1023,93,3.18,87,overcast clouds
1468,0.0,0.458,0.0,None,2021-11-29 04:00:00,9.59,7.96,9.54,10.01,1023,94,3.11,71,broken clouds
1469,0.0,0.449,0.0,None,2021-11-29 05:00:00,9.59,8.07,9.54,10.01,1024,94,2.91,68,broken clouds
1470,0.0,0.454,0.0,None,2021-11-29 06:00:00,9.62,8.34,8.99,10.72,1024,93,2.55,68,broken clouds
1471,0.0,1.607,0.0,None,2021-11-29 07:00:00,10.11,9.63,9.45,10.15,1024,94,2.06,70,broken clouds
1472,1.29,0.0,0.053,None,2021-11-29 08:00:00,10.14,9.66,8.99,10.72,1025,94,1.69,60,broken clouds
1473,0.374,0.0,0.149,None,2021-11-29 09:00:00,10.14,9.66,9.54,10.67,1025,94,1.48,71,broken clouds
1474,0.253,0.0,0.23,None,2021-11-29 10:00:00,10.76,10.35,10.66,11.78,1026,94,2.55,61,broken clouds
1475,0.007,0.0,0.438,Medium,2021-11-29 11:00:00,11.87,11.51,11.45,12.89,1026,92,2.65,91,overcast clouds
1476,0.158,0.0,0.277,Low,2021-11-29 12:00:00,12.39,11.9,12.37,13.12,1025,85,2.65,100,overcast clouds
1477,0.244,0.0,0.251,None,2021-11-29 13:00:00,12.93,12.34,11.68,13.99,1025,79,2.71,100,light rain
1478,0.203,0.0,0.261,Medium,2021-11-29 14:00:00,12.92,12.36,12.72,12.93,1025,80,2.88,97,overcast clouds
1479,0.374,0.0,0.099,None,2021-11-29 15:00:00,12.92,12.33,12.72,13.12,1024,79,2.96,95,overcast clouds
1480,0.44,0.0,0.033,None,2021-11-29 16:00:00,12.85,12.25,11.68,13.12,1025,79,2.3,77,broken clouds
1481,0.494,0.0,0.0,None,2021-11-29 17:00:00,11.75,11.33,10.01,12.01,1025,90,1.38,89,overcast clouds
1482,0.583,0.0,0.0,None,2021-11-29 18:00:00,10.69,10.22,10.01,11.45,1025,92,1.31,97,overcast clouds
1483,0.571,0.0,0.0,None,2021-11-29 19:00:00,10.68,10.23,10.1,10.9,1025,93,0.53,100,overcast clouds
1484,0.761,0.0,0.0,None,2021-11-29 20:00:00,10.16,9.66,9.45,10.72,1025,93,0.76,100,overcast clouds
1485,0.628,0.0,0.0,None,2021-11-29 21:00:00,10.15,9.65,9.45,10.72,1025,93,1.0,98,overcast clouds
1486,0.0,0.61,0.0,None,2021-11-29 22:00:00,9.55,9.55,8.72,10.11,1025,93,0.9,79,broken clouds
1487,0.0,0.613,0.0,None,2021-11-29 23:00:00,9.01,9.01,8.43,9.55,1025,93,1.15,70,broken clouds
1488,0.0,0.547,0.0,None,2021-11-30 00:00:00,8.47,7.97,7.88,8.72,1026,93,1.44,79,broken clouds
1489,0.0,0.571,0.0,None,2021-11-30 01:00:00,8.43,8.02,7.57,8.48,1026,93,1.36,88,overcast clouds
1490,0.0,0.577,0.0,None,2021-11-30 02:00:00,7.85,7.85,6.72,7.93,1026,93,1.03,97,overcast clouds
1491,0.0,0.494,0.0,None,2021-11-30 03:00:00,7.34,6.69,6.72,7.37,1026,94,1.44,100,overcast clouds
1492,0.0,0.502,0.0,None,2021-11-30 04:00:00,7.87,7.0,6.72,7.93,1026,94,1.7,100,overcast clouds
1493,0.0,0.486,0.0,None,2021-11-30 05:00:00,7.82,6.84,5.72,7.93,1026,94,1.8,100,overcast clouds
1494,0.0,0.476,0.0,None,2021-11-30 06:00:00,7.82,6.58,5.72,7.93,1027,94,2.08,100,overcast clouds
1495,0.0,1.776,0.002,None,2021-11-30 07:00:00,7.29,5.84,5.72,7.37,1027,94,2.22,100,overcast clouds
1496,0.514,0.0,0.101,None,2021-11-30 08:00:00,7.28,5.62,5.57,7.37,1027,94,2.47,95,overcast clouds
1497,0.858,0.0,0.52,None,2021-11-30 09:00:00,7.92,6.39,7.23,7.93,1028,93,2.46,100,overcast clouds
1498,0.077,0.0,0.601,Medium,2021-11-30 10:00:00,9.04,8.1,9.04,9.72,1029,94,1.97,63,broken clouds
1499,0.0,0.0,0.494,High,2021-11-30 11:00:00,11.79,11.14,10.01,11.82,1028,81,1.34,4,sky is clear
1500,0.008,0.0,0.582,High,2021-11-30 12:00:00,12.92,12.17,11.68,12.93,1028,73,0.83,4,sky is clear
1501,0.0,0.0,0.467,High,2021-11-30 13:00:00,14.05,13.55,12.79,14.72,1028,78,0.62,7,sky is clear
1502,0.0,0.0,0.472,Medium,2021-11-30 14:00:00,13.52,12.91,13.48,14.72,1027,76,0.66,9,sky is clear
1503,0.163,0.0,0.316,Low,2021-11-30 15:00:00,13.51,12.82,13.43,14.79,1027,73,0.98,12,few clouds
1504,0.456,0.0,0.016,None,2021-11-30 16:00:00,13.45,12.76,12.72,14.45,1027,73,0.99,9,sky is clear
1505,0.511,0.0,0.0,None,2021-11-30 17:00:00,12.34,11.59,11.72,12.89,1027,75,2.21,12,few clouds
1506,0.6,0.0,0.0,None,2021-11-30 18:00:00,11.26,10.53,11.12,11.45,1028,80,2.27,11,few clouds
1507,0.726,0.0,0.0,None,2021-11-30 19:00:00,10.58,9.89,8.72,10.7,1028,84,2.16,14,few clouds
1508,1.051,0.0,0.0,None,2021-11-30 20:00:00,10.13,9.5,9.23,10.15,1028,88,1.43,29,scattered clouds
1509,1.055,0.0,0.0,None,2021-11-30 21:00:00,9.57,9.57,8.68,10.11,1028,89,0.91,41,scattered clouds
1510,0.0,0.757,0.0,None,2021-11-30 22:00:00,9.52,9.52,7.88,9.59,1029,89,0.94,46,scattered clouds
1511,0.0,0.675,0.0,None,2021-11-30 23:00:00,9.36,9.05,6.72,9.59,1028,89,1.38,50,scattered clouds
1512,0.0,0.622,0.0,None,2021-12-01 00:00:00,9.38,9.38,5.72,9.59,1027,91,1.0,96,overcast clouds
1513,0.0,0.676,0.0,None,2021-12-01 01:00:00,8.83,8.4,4.72,9.04,1027,91,1.42,100,overcast clouds
1514,0.0,0.63,0.0,None,2021-12-01 02:00:00,8.93,8.13,6.72,9.04,1027,91,1.79,100,overcast clouds
1515,0.0,0.486,0.0,None,2021-12-01 03:00:00,9.04,7.91,6.72,9.04,1027,90,2.2,100,overcast clouds
1516,0.0,0.521,0.0,None,2021-12-01 04:00:00,9.5,8.46,7.72,9.59,1026,91,2.19,100,overcast clouds
1517,0.0,0.476,0.0,None,2021-12-01 05:00:00,8.98,7.76,7.72,9.04,1026,88,2.3,100,overcast clouds
1518,0.0,0.488,0.0,None,2021-12-01 06:00:00,9.48,8.4,6.68,9.59,1026,88,2.24,100,overcast clouds
1519,0.0,0.49,0.0,None,2021-12-01 07:00:00,9.02,7.82,7.79,9.23,1025,90,2.28,100,light rain
1520,0.48,0.0,0.011,None,2021-12-01 08:00:00,9.01,8.21,7.23,9.79,1025,92,1.81,100,light rain
1521,0.441,0.0,0.053,None,2021-12-01 09:00:00,9.01,8.07,7.23,9.79,1025,93,1.96,100,light rain
1522,0.435,0.0,0.062,None,2021-12-01 10:00:00,9.05,8.26,7.79,10.34,1025,93,1.8,100,light rain
1523,1.221,0.0,0.078,None,2021-12-01 11:00:00,9.59,7.97,8.9,10.34,1024,93,3.08,100,light rain
1524,0.411,0.0,0.115,None,2021-12-01 12:00:00,10.17,9.67,10.01,10.72,1023,93,3.88,100,light rain
1525,0.825,0.0,0.186,None,2021-12-01 13:00:00,10.21,9.71,9.54,11.72,1022,93,4.41,98,light rain
1526,0.727,0.0,0.191,None,2021-12-01 14:00:00,11.31,10.95,10.66,12.72,1022,94,4.6,100,overcast clouds
1527,0.346,0.0,0.101,None,2021-12-01 15:00:00,11.28,10.89,10.9,11.78,1022,93,4.9,99,overcast clouds
1528,0.426,0.0,0.021,None,2021-12-01 16:00:00,10.82,10.39,10.34,12.72,1021,93,4.94,80,broken clouds
1529,0.441,0.0,0.0,None,2021-12-01 17:00:00,10.75,10.28,10.34,11.72,1022,92,4.26,96,overcast clouds
1530,0.604,0.0,0.0,None,2021-12-01 18:00:00,10.23,9.71,10.1,11.72,1022,92,3.87,96,overcast clouds
1531,0.637,0.0,0.0,None,2021-12-01 19:00:00,9.6,7.67,9.54,10.67,1022,91,3.66,95,overcast clouds
1532,0.661,0.0,0.0,None,2021-12-01 20:00:00,9.65,7.95,9.23,10.72,1022,90,3.25,72,broken clouds
1533,0.473,0.0,0.0,None,2021-12-01 21:00:00,9.08,7.4,8.99,10.11,1021,90,3.01,58,broken clouds
1534,0.0,0.488,0.0,None,2021-12-01 22:00:00,9.08,7.41,8.9,10.11,1021,89,2.99,50,scattered clouds
1535,0.0,1.209,0.0,None,2021-12-01 23:00:00,9.07,7.49,8.9,9.72,1020,90,2.84,80,broken clouds
1536,0.0,1.423,0.0,None,2021-12-02 00:00:00,9.06,7.61,8.43,9.72,1020,92,2.64,94,light rain
1537,0.0,0.684,0.0,None,2021-12-02 01:00:00,9.05,7.64,8.34,9.72,1019,93,2.58,100,light rain
1538,0.0,0.421,0.0,None,2021-12-02 02:00:00,9.05,7.43,8.34,9.72,1019,93,2.9,100,light rain
1539,0.0,0.346,0.0,None,2021-12-02 03:00:00,9.05,7.1,8.12,9.72,1018,93,3.48,69,light rain
1540,0.0,0.349,0.0,None,2021-12-02 04:00:00,8.43,6.25,7.57,8.48,1019,92,3.65,58,broken clouds
1541,0.0,0.328,0.0,None,2021-12-02 05:00:00,7.86,5.57,6.72,8.12,1018,92,3.63,6,sky is clear
1542,0.0,0.337,0.0,None,2021-12-02 06:00:00,7.88,5.59,6.77,8.12,1019,85,3.64,1,sky is clear
1543,0.0,1.468,0.001,None,2021-12-02 07:00:00,8.75,6.56,4.72,9.04,1020,76,3.81,0,sky is clear
1544,0.408,0.0,0.233,None,2021-12-02 08:00:00,7.72,5.34,4.72,7.93,1021,80,3.74,0,sky is clear
1545,0.0,0.0,0.441,Medium,2021-12-02 09:00:00,7.42,5.39,6.77,8.72,1022,89,3.04,0,sky is clear
1546,0.0,0.0,0.429,High,2021-12-02 10:00:00,9.09,7.76,8.12,9.72,1023,81,2.48,19,few clouds
1547,0.357,0.0,0.665,Medium,2021-12-02 11:00:00,10.71,9.79,9.23,11.21,1023,75,3.3,19,few clouds
1548,0.305,0.0,0.815,Medium,2021-12-02 12:00:00,11.28,10.27,10.34,11.72,1023,69,4.31,43,scattered clouds
1549,0.795,0.0,0.932,None,2021-12-02 13:00:00,11.29,10.22,10.9,11.78,1022,67,4.4,26,scattered clouds
1550,0.647,0.0,0.608,Medium,2021-12-02 14:00:00,11.88,10.85,10.9,12.72,1022,66,5.32,71,broken clouds
1551,1.017,0.0,0.247,None,2021-12-02 15:00:00,12.38,11.32,11.78,12.79,1022,63,4.64,72,broken clouds
1552,0.333,0.0,0.019,None,2021-12-02 16:00:00,11.28,10.19,11.26,12.23,1023,66,3.7,24,few clouds
1553,0.387,0.0,0.0,None,2021-12-02 17:00:00,10.71,9.77,10.7,11.22,1023,74,3.06,0,sky is clear
1554,0.509,0.0,0.0,None,2021-12-02 18:00:00,9.57,7.77,8.72,10.11,1024,78,3.41,3,sky is clear
1555,0.933,0.0,0.0,None,2021-12-02 19:00:00,9.03,7.18,8.72,9.55,1025,83,3.28,1,sky is clear
1556,0.792,0.0,0.0,None,2021-12-02 20:00:00,8.45,6.79,7.72,9.0,1025,83,2.78,0,sky is clear
1557,0.477,0.0,0.0,None,2021-12-02 21:00:00,8.46,7.02,7.57,8.48,1026,81,2.47,1,sky is clear
