,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
5428,0.0,0.224,0.0,None,2022-08-15 04:00:00,16.72,16.88,15.34,16.72,1014,93,1.27,99,overcast clouds
5429,0.0,0.213,0.0,None,2022-08-15 05:00:00,16.72,16.85,15.34,16.72,1014,92,1.1,79,broken clouds
5430,0.0,0.195,0.0,None,2022-08-15 06:00:00,16.72,16.85,14.79,16.72,1014,92,0.9,73,broken clouds
5431,0.0,0.177,0.013,None,2022-08-15 07:00:00,16.86,16.95,16.68,18.43,1014,90,0.98,73,broken clouds
5432,0.142,0.0,0.079,None,2022-08-15 08:00:00,17.42,17.46,17.23,18.72,1014,86,1.2,61,broken clouds
5433,0.011,0.0,0.203,Medium,2022-08-15 09:00:00,19.71,19.8,18.72,20.63,1014,79,1.33,57,broken clouds
5434,0.0,0.0,0.2,High,2022-08-15 10:00:00,19.66,19.54,19.54,20.01,1014,71,1.95,50,scattered clouds
5435,0.0,0.0,0.198,Very High,2022-08-15 11:00:00,21.0,20.85,20.72,24.79,1014,65,2.3,11,few clouds
5436,0.0,0.0,0.279,Very High,2022-08-15 12:00:00,21.74,21.54,21.68,27.57,1014,60,2.69,5,sky is clear
5437,0.0,0.0,0.454,Very High,2022-08-15 13:00:00,21.74,21.46,21.68,27.57,1013,57,2.77,1,sky is clear
5438,0.0,0.0,0.411,Very High,2022-08-15 14:00:00,24.89,24.95,21.68,28.12,1013,58,3.16,0,sky is clear
5439,0.0,0.0,0.385,High,2022-08-15 15:00:00,25.4,25.48,21.68,28.12,1012,57,3.79,0,sky is clear
5440,0.0,0.0,0.257,High,2022-08-15 16:00:00,24.37,24.43,21.12,27.01,1012,60,4.15,2,sky is clear
5441,0.0,0.0,0.207,High,2022-08-15 17:00:00,23.82,23.88,20.72,25.34,1012,62,4.24,23,few clouds
5442,0.097,0.0,0.143,Low,2022-08-15 18:00:00,21.77,21.8,20.01,23.12,1012,69,4.18,36,scattered clouds
5443,0.183,0.0,0.052,None,2022-08-15 19:00:00,20.42,20.45,18.9,21.77,1012,74,3.42,64,broken clouds
5444,0.203,0.0,0.002,None,2022-08-15 20:00:00,19.54,19.59,18.72,19.59,1012,78,2.5,87,overcast clouds
5445,0.201,0.0,0.0,None,2022-08-15 21:00:00,19.07,19.15,18.34,19.72,1012,81,2.46,85,overcast clouds
5446,0.0,0.451,0.0,None,2022-08-15 22:00:00,19.13,19.21,18.34,21.21,1012,81,2.59,86,light rain
5447,0.0,0.452,0.0,None,2022-08-15 23:00:00,19.02,19.12,18.34,19.04,1012,82,3.03,58,light rain
5448,0.0,0.507,0.0,None,2022-08-16 00:00:00,19.06,19.29,17.79,20.66,1012,87,3.3,94,light rain
5449,0.0,0.684,0.0,None,2022-08-16 01:00:00,18.44,18.72,16.72,20.1,1011,91,2.97,100,light rain
5450,0.0,0.446,0.0,None,2022-08-16 02:00:00,17.94,18.22,16.68,18.99,1011,93,2.68,91,light rain
5451,0.0,0.218,0.0,None,2022-08-16 03:00:00,16.92,17.1,16.68,18.99,1011,93,3.01,71,light rain
5452,0.0,0.195,0.0,None,2022-08-16 04:00:00,16.91,17.08,15.9,18.43,1011,93,2.87,35,scattered clouds
5453,0.0,0.175,0.0,None,2022-08-16 05:00:00,16.91,17.08,15.9,18.43,1011,93,2.29,35,scattered clouds
5454,0.0,0.174,0.0,None,2022-08-16 06:00:00,16.81,17.0,15.9,16.82,1012,94,1.92,42,scattered clouds
5455,0.0,0.145,0.046,None,2022-08-16 07:00:00,16.91,17.11,16.45,18.43,1012,94,1.71,64,broken clouds
5456,0.029,0.0,0.183,Low,2022-08-16 08:00:00,17.17,17.4,16.82,18.43,1013,94,2.03,31,scattered clouds
5457,0.046,0.0,0.189,Medium,2022-08-16 09:00:00,18.76,18.96,18.12,19.04,1013,87,3.24,22,light rain
5458,0.004,0.0,0.216,Medium,2022-08-16 10:00:00,19.59,19.64,19.45,19.72,1014,78,4.48,40,light rain
5459,0.015,0.0,0.259,High,2022-08-16 11:00:00,19.62,19.65,19.59,20.57,1014,77,4.47,86,light rain
5460,0.0,0.0,0.207,High,2022-08-16 12:00:00,19.63,19.79,19.59,20.66,1015,82,4.24,74,light rain
5461,0.0,0.0,0.26,High,2022-08-16 13:00:00,19.17,19.47,19.04,20.72,1015,89,4.33,89,light rain
5462,0.0,0.0,0.318,High,2022-08-16 14:00:00,19.44,19.79,19.04,21.21,1014,90,4.79,50,light rain
5463,0.029,0.0,0.302,Medium,2022-08-16 15:00:00,19.69,19.96,19.59,22.57,1014,86,5.62,53,broken clouds
5464,0.023,0.0,0.181,High,2022-08-16 16:00:00,19.9,20.24,19.59,21.45,1014,88,6.01,36,light rain
5465,0.031,0.0,0.333,Medium,2022-08-16 17:00:00,19.14,19.33,19.04,21.45,1014,85,5.63,54,light rain
5466,0.311,0.0,0.135,None,2022-08-16 18:00:00,19.08,19.24,18.72,20.66,1014,84,5.09,23,few clouds
5467,0.54,0.0,0.047,None,2022-08-16 19:00:00,18.77,18.9,17.79,19.79,1015,84,4.37,17,few clouds
5468,0.541,0.0,0.0,None,2022-08-16 20:00:00,17.95,18.05,17.23,18.99,1016,86,3.4,24,few clouds
5469,0.6,0.0,0.0,None,2022-08-16 21:00:00,17.43,17.53,16.68,18.99,1016,88,2.79,22,few clouds
5470,0.0,0.609,0.0,None,2022-08-16 22:00:00,17.41,17.5,16.68,18.43,1017,88,2.65,47,scattered clouds
5471,0.0,0.607,0.0,None,2022-08-16 23:00:00,16.81,16.9,16.12,16.82,1017,90,2.99,64,broken clouds
5472,0.0,0.51,0.0,None,2022-08-17 00:00:00,16.87,16.96,16.12,17.72,1016,90,3.34,47,scattered clouds
5473,0.0,0.541,0.0,None,2022-08-17 01:00:00,16.81,16.92,16.12,16.82,1016,91,3.23,42,scattered clouds
5474,0.0,0.49,0.0,None,2022-08-17 02:00:00,16.81,16.95,16.12,16.82,1016,92,3.13,41,scattered clouds
5475,0.0,0.306,0.0,None,2022-08-17 03:00:00,16.25,16.33,15.72,16.77,1016,92,3.24,76,broken clouds
5476,0.0,0.15,0.0,None,2022-08-17 04:00:00,16.25,16.36,15.72,16.77,1016,93,3.36,77,broken clouds
5477,0.0,0.175,0.0,None,2022-08-17 05:00:00,16.23,16.34,15.57,16.26,1016,93,3.42,60,broken clouds
5478,0.0,0.176,0.0,None,2022-08-17 06:00:00,16.23,16.34,15.01,16.45,1016,93,3.02,53,broken clouds
5479,0.0,0.241,0.015,None,2022-08-17 07:00:00,16.79,16.93,15.57,16.82,1016,92,3.42,37,scattered clouds
5480,0.094,0.0,0.101,None,2022-08-17 08:00:00,17.62,17.74,16.68,17.93,1017,88,4.18,39,scattered clouds
5481,0.012,0.0,0.171,Medium,2022-08-17 09:00:00,18.97,19.06,17.01,19.04,1017,82,4.66,42,scattered clouds
5482,0.0,0.0,0.187,High,2022-08-17 10:00:00,20.08,20.18,18.43,20.57,1018,78,3.72,36,scattered clouds
5483,0.069,0.0,0.649,High,2022-08-17 11:00:00,21.45,21.45,19.54,21.82,1017,69,4.27,97,light rain
5484,0.532,0.0,0.534,Low,2022-08-17 12:00:00,22.58,22.59,20.1,22.93,1017,65,4.48,93,light rain
5485,0.0,0.0,0.271,High,2022-08-17 13:00:00,23.79,23.82,20.66,24.04,1017,61,4.39,68,broken clouds
5486,0.0,0.0,0.224,Very High,2022-08-17 14:00:00,20.88,20.3,20.66,23.34,1016,49,4.53,71,broken clouds
5487,0.0,0.0,0.195,Very High,2022-08-17 15:00:00,24.81,24.76,20.66,25.15,1016,54,4.93,44,scattered clouds
5488,0.0,0.0,0.313,High,2022-08-17 16:00:00,25.06,25.01,20.66,25.7,1016,53,4.97,38,scattered clouds
5489,0.0,0.0,0.289,High,2022-08-17 17:00:00,24.82,24.74,20.72,25.15,1016,53,5.53,4,sky is clear
5490,0.349,0.0,0.226,None,2022-08-17 18:00:00,23.75,23.64,19.72,24.04,1016,56,5.3,2,sky is clear
5491,0.948,0.0,0.046,None,2022-08-17 19:00:00,22.97,22.76,18.72,23.48,1017,55,4.61,2,sky is clear
5492,0.814,0.0,0.0,None,2022-08-17 20:00:00,20.82,20.42,16.72,21.26,1017,56,4.32,2,sky is clear
5493,0.547,0.0,0.0,None,2022-08-17 21:00:00,17.61,17.2,16.72,19.54,1018,68,4.19,0,sky is clear
5494,0.0,0.581,0.0,None,2022-08-17 22:00:00,16.93,16.53,15.72,19.54,1018,71,3.65,7,sky is clear
5495,0.0,0.59,0.0,None,2022-08-17 23:00:00,17.61,17.33,16.72,19.54,1018,73,3.85,4,sky is clear
5496,0.0,0.516,0.0,None,2022-08-18 00:00:00,15.97,15.61,14.2,17.79,1018,76,3.7,2,sky is clear
5497,0.0,0.513,0.0,None,2022-08-18 01:00:00,15.45,15.09,13.8,16.68,1018,78,3.1,0,sky is clear
5498,0.0,0.39,0.0,None,2022-08-18 02:00:00,16.32,16.07,15.72,17.32,1018,79,3.09,1,sky is clear
5499,0.0,0.196,0.0,None,2022-08-18 03:00:00,15.67,15.36,14.72,17.32,1018,79,3.18,36,scattered clouds
5500,0.0,0.196,0.0,None,2022-08-18 04:00:00,14.7,14.31,13.72,16.21,1018,80,3.38,36,scattered clouds
5501,0.0,0.198,0.0,None,2022-08-18 05:00:00,13.94,13.5,12.72,15.66,1018,81,3.22,2,sky is clear
5502,0.0,0.188,0.0,None,2022-08-18 06:00:00,14.67,14.31,13.72,16.21,1018,81,3.08,2,sky is clear
5503,0.0,0.092,0.084,None,2022-08-18 07:00:00,16.25,15.81,15.34,17.23,1019,72,3.47,0,sky is clear
5504,0.0,0.0,0.183,Medium,2022-08-18 08:00:00,20.46,20.08,17.32,20.7,1019,58,3.38,0,sky is clear
5505,0.0,0.0,0.211,High,2022-08-18 09:00:00,21.41,21.07,18.43,21.82,1019,56,3.06,0,sky is clear
5506,0.0,0.0,0.271,Very High,2022-08-18 10:00:00,22.85,22.55,20.66,22.93,1020,52,3.75,0,sky is clear
5507,0.2,0.0,0.968,Medium,2022-08-18 11:00:00,23.86,23.5,22.57,25.01,1019,46,3.02,0,sky is clear
5508,0.102,0.0,0.524,Very High,2022-08-18 12:00:00,24.04,23.62,23.72,26.68,1019,43,2.15,0,sky is clear
5509,0.0,0.0,0.407,Very High,2022-08-18 13:00:00,24.67,24.26,23.99,27.79,1019,41,2.21,0,sky is clear
5510,0.0,0.0,0.674,High,2022-08-18 14:00:00,24.91,24.45,24.54,28.34,1018,38,2.36,0,sky is clear
5511,0.0,0.0,0.272,Very High,2022-08-18 15:00:00,24.3,23.75,23.72,28.12,1018,37,2.53,41,scattered clouds
5512,0.0,0.0,0.349,High,2022-08-18 16:00:00,29.14,28.49,22.72,29.59,1017,37,2.93,50,scattered clouds
5513,0.0,0.0,0.373,Medium,2022-08-18 17:00:00,29.45,28.54,23.72,30.15,1017,34,3.63,49,scattered clouds
5514,0.303,0.0,0.214,None,2022-08-18 18:00:00,29.66,28.74,22.72,30.15,1017,34,3.75,26,scattered clouds
5515,1.637,0.0,0.021,None,2022-08-18 19:00:00,27.28,26.82,20.72,27.93,1017,35,3.69,15,few clouds
5516,0.672,0.0,0.0,None,2022-08-18 20:00:00,19.22,18.58,18.72,23.34,1017,53,3.56,0,sky is clear
5517,0.616,0.0,0.0,None,2022-08-18 21:00:00,18.27,17.56,17.72,22.79,1018,54,2.96,0,sky is clear
5518,0.0,0.486,0.0,None,2022-08-18 22:00:00,18.27,17.59,17.72,22.79,1018,55,2.69,0,sky is clear
5519,0.0,0.306,0.0,None,2022-08-18 23:00:00,18.66,18.12,15.72,22.88,1018,59,2.46,0,sky is clear
5520,0.0,0.272,0.0,None,2022-08-19 00:00:00,18.5,17.97,15.72,22.32,1018,60,2.45,0,sky is clear
5521,0.0,0.276,0.0,None,2022-08-19 01:00:00,18.05,17.56,15.72,21.77,1018,63,2.47,0,sky is clear
5522,0.0,0.328,0.0,None,2022-08-19 02:00:00,17.01,16.49,14.72,20.66,1017,66,2.48,0,sky is clear
5523,0.0,0.293,0.0,None,2022-08-19 03:00:00,17.01,16.57,14.72,20.66,1017,69,2.5,0,sky is clear
5524,0.0,0.212,0.0,None,2022-08-19 04:00:00,16.87,16.39,14.72,20.1,1018,68,2.51,0,sky is clear
5525,0.0,0.187,0.0,None,2022-08-19 05:00:00,16.78,16.29,15.94,20.1,1018,68,2.44,0,sky is clear
5526,0.0,0.184,0.0,None,2022-08-19 06:00:00,16.55,16.04,15.63,17.27,1018,68,2.41,0,sky is clear
5527,0.0,0.124,0.069,Low,2022-08-19 07:00:00,18.7,18.3,17.73,21.21,1019,64,3.09,0,sky is clear
5528,0.0,0.0,0.209,Medium,2022-08-19 08:00:00,24.04,23.75,22.32,24.72,1019,48,2.8,0,sky is clear
5529,0.0,0.0,0.234,High,2022-08-19 09:00:00,25.69,25.54,22.88,26.72,1019,47,2.95,0,sky is clear
5530,0.0,0.0,0.25,Very High,2022-08-19 10:00:00,27.44,27.38,27.37,28.72,1019,43,3.5,0,sky is clear
5531,0.0,0.0,0.425,Very High,2022-08-19 11:00:00,29.69,29.13,29.45,31.72,1019,38,3.29,0,sky is clear
5532,0.0,0.0,0.595,High,2022-08-19 12:00:00,30.52,29.25,26.77,32.72,1019,30,2.75,0,sky is clear
5533,0.003,0.0,0.765,High,2022-08-19 13:00:00,30.46,29.04,27.88,33.34,1018,28,1.73,0,sky is clear
5534,0.0,0.0,0.557,High,2022-08-19 14:00:00,32.71,31.28,28.99,33.68,1018,27,0.7,0,sky is clear
5535,0.0,0.0,0.532,High,2022-08-19 15:00:00,33.71,32.31,29.54,34.23,1017,26,1.08,0,sky is clear
5536,0.0,0.0,0.409,High,2022-08-19 16:00:00,34.17,32.86,28.72,34.79,1017,26,2.19,0,sky is clear
5537,0.127,0.0,0.427,Medium,2022-08-19 17:00:00,34.16,33.16,28.72,34.59,1016,28,3.01,0,sky is clear
5538,0.627,0.0,0.206,None,2022-08-19 18:00:00,32.51,31.68,26.72,32.93,1016,32,3.19,0,sky is clear
5539,0.392,0.0,0.021,None,2022-08-19 19:00:00,27.27,27.35,24.72,28.32,1016,45,2.98,0,sky is clear
5540,0.486,0.0,0.0,None,2022-08-19 20:00:00,24.28,24.23,22.72,26.68,1017,56,2.86,0,sky is clear
5541,0.525,0.0,0.0,None,2022-08-19 21:00:00,23.9,23.81,19.72,26.06,1017,56,2.52,0,sky is clear
5542,0.0,0.556,0.0,None,2022-08-19 22:00:00,19.46,19.08,18.72,25.57,1017,62,2.05,0,sky is clear
5543,0.0,0.555,0.0,None,2022-08-19 23:00:00,17.62,17.29,16.72,25.01,1017,71,2.24,0,sky is clear
5544,0.0,0.466,0.0,None,2022-08-20 00:00:00,17.44,17.09,16.72,23.34,1016,71,2.08,0,sky is clear
5545,0.0,0.333,0.0,None,2022-08-20 01:00:00,16.49,16.13,15.72,22.79,1017,74,1.91,0,sky is clear
5546,0.0,0.388,0.0,None,2022-08-20 02:00:00,18.9,18.83,15.72,23.43,1016,76,1.79,0,sky is clear
5547,0.0,0.216,0.0,None,2022-08-20 03:00:00,18.66,18.67,15.72,22.88,1016,80,1.8,0,sky is clear
5548,0.0,0.212,0.0,None,2022-08-20 04:00:00,17.81,17.76,15.72,22.32,1016,81,1.88,0,sky is clear
5549,0.0,0.184,0.0,None,2022-08-20 05:00:00,16.27,16.09,13.72,21.77,1016,82,1.94,0,sky is clear
5550,0.0,0.198,0.0,None,2022-08-20 06:00:00,16.6,16.48,14.72,20.66,1017,83,1.77,0,sky is clear
5551,0.0,0.142,0.063,None,2022-08-20 07:00:00,18.14,18.02,16.72,21.21,1017,77,1.79,0,sky is clear
5552,0.0,0.0,0.206,Medium,2022-08-20 08:00:00,24.96,24.82,19.72,25.15,1017,50,1.22,0,sky is clear
5553,0.0,0.0,0.197,High,2022-08-20 09:00:00,26.66,26.66,22.32,26.82,1018,51,0.41,0,sky is clear
5554,0.181,0.0,0.545,High,2022-08-20 10:00:00,28.93,29.12,24.72,29.04,1018,46,0.61,1,sky is clear
5555,0.0,0.0,0.368,Very High,2022-08-20 11:00:00,30.11,29.59,21.72,33.68,1018,38,1.21,0,sky is clear
5556,0.183,0.0,0.864,High,2022-08-20 12:00:00,32.25,31.5,23.72,35.34,1018,33,2.06,3,sky is clear
5557,0.008,0.0,0.596,High,2022-08-20 13:00:00,33.19,32.39,21.72,35.9,1018,31,2.99,32,scattered clouds
5558,0.0,0.0,0.492,High,2022-08-20 14:00:00,33.38,32.97,25.66,36.45,1018,33,3.15,74,broken clouds
5559,0.0,0.0,0.345,Very High,2022-08-20 15:00:00,32.52,32.15,22.72,35.34,1017,35,3.36,93,overcast clouds
5560,0.0,0.0,0.351,High,2022-08-20 16:00:00,33.24,33.14,21.72,35.9,1017,35,3.55,86,overcast clouds
5561,0.0,0.0,0.346,Medium,2022-08-20 17:00:00,32.13,31.79,20.72,34.23,1017,36,3.51,51,broken clouds
5562,0.036,0.0,0.163,Medium,2022-08-20 18:00:00,30.5,30.41,18.72,32.01,1017,41,3.31,0,sky is clear
5563,0.167,0.0,0.019,None,2022-08-20 19:00:00,25.09,25.4,23.34,26.25,1018,67,2.98,0,sky is clear
5564,0.203,0.0,0.0,None,2022-08-20 20:00:00,18.67,18.52,16.72,22.88,1018,74,2.77,0,sky is clear
5565,0.2,0.0,0.0,None,2022-08-20 21:00:00,18.49,18.38,16.72,22.32,1019,76,2.75,0,sky is clear
5566,0.0,0.19,0.0,None,2022-08-20 22:00:00,18.44,18.27,16.72,23.68,1019,74,2.37,60,broken clouds
5567,0.0,0.186,0.0,None,2022-08-20 23:00:00,18.21,18.07,16.72,22.57,1020,76,2.24,73,broken clouds
5568,0.0,0.275,0.0,None,2022-08-21 00:00:00,21.0,21.11,16.72,21.45,1020,75,2.18,2,sky is clear
5569,0.0,0.438,0.0,None,2022-08-21 01:00:00,19.92,20.06,15.72,20.9,1020,80,2.21,2,sky is clear
5570,0.0,0.316,0.0,None,2022-08-21 02:00:00,18.9,18.96,15.57,20.1,1020,81,2.07,1,sky is clear
5571,0.0,0.223,0.0,None,2022-08-21 03:00:00,18.88,18.99,15.57,19.54,1019,83,1.54,5,sky is clear
5572,0.0,0.214,0.0,None,2022-08-21 04:00:00,18.37,18.43,15.57,19.54,1019,83,1.19,20,few clouds
5573,0.0,0.218,0.0,None,2022-08-21 05:00:00,17.81,17.89,14.72,19.54,1020,86,1.75,13,few clouds
5574,0.0,0.194,0.0,None,2022-08-21 06:00:00,18.07,18.18,14.72,18.99,1020,86,2.24,14,few clouds
5575,0.0,0.12,0.071,None,2022-08-21 07:00:00,18.34,18.45,15.57,19.04,1020,85,2.37,32,scattered clouds
5576,0.0,0.0,0.185,Medium,2022-08-21 08:00:00,20.13,20.29,15.72,20.15,1020,80,2.73,20,few clouds
5577,0.0,0.0,0.22,High,2022-08-21 09:00:00,21.88,22.03,18.72,25.34,1020,73,3.22,15,few clouds
5578,0.0,0.0,0.214,Very High,2022-08-21 10:00:00,25.54,25.77,19.72,28.68,1020,62,2.18,54,broken clouds
5579,0.0,0.0,0.249,Very High,2022-08-21 11:00:00,21.9,21.56,21.72,30.34,1020,54,2.61,65,broken clouds
5580,0.228,0.0,0.911,Medium,2022-08-21 12:00:00,27.54,27.4,21.72,31.45,1020,42,3.75,64,broken clouds
5581,0.522,0.0,1.189,None,2022-08-21 13:00:00,21.76,21.27,20.72,32.57,1019,49,4.49,55,broken clouds
5582,0.0,0.0,0.373,Very High,2022-08-21 14:00:00,29.96,29.88,20.72,32.57,1019,42,4.78,53,broken clouds
5583,0.0,0.0,0.488,High,2022-08-21 15:00:00,28.96,29.26,20.72,32.57,1019,47,5.08,33,scattered clouds
5584,0.0,0.0,0.413,High,2022-08-21 16:00:00,29.41,29.82,19.72,32.01,1019,47,4.64,30,scattered clouds
5585,0.0,0.0,0.326,Medium,2022-08-21 17:00:00,28.85,29.71,18.72,31.45,1018,52,4.31,39,scattered clouds
5586,0.138,0.0,0.125,None,2022-08-21 18:00:00,27.77,28.92,17.72,29.79,1018,58,4.37,37,scattered clouds
5587,0.388,0.0,0.025,None,2022-08-21 19:00:00,25.71,26.06,17.72,28.12,1018,66,3.64,40,scattered clouds
5588,0.462,0.0,0.0,None,2022-08-21 20:00:00,22.74,23.11,16.72,22.93,1018,78,2.96,33,scattered clouds
5589,0.842,0.0,0.0,None,2022-08-21 21:00:00,21.66,22.0,16.72,21.82,1019,81,2.87,25,scattered clouds
5590,0.0,0.562,0.0,None,2022-08-21 22:00:00,21.12,21.48,16.72,21.26,1018,84,2.06,19,few clouds
5591,0.0,0.774,0.0,None,2022-08-21 23:00:00,20.03,20.33,15.72,20.15,1019,86,2.46,13,few clouds
5592,0.0,0.559,0.0,None,2022-08-22 00:00:00,19.4,19.69,15.72,22.01,1018,88,2.28,22,few clouds
5593,0.0,0.417,0.0,None,2022-08-22 01:00:00,19.38,19.7,15.72,21.45,1018,89,2.0,26,scattered clouds
5594,0.0,0.38,0.0,None,2022-08-22 02:00:00,19.33,19.67,14.72,21.45,1017,90,2.3,0,sky is clear
5595,0.0,0.274,0.0,None,2022-08-22 03:00:00,18.82,19.11,14.72,20.9,1017,90,2.48,1,sky is clear
5596,0.0,0.211,0.0,None,2022-08-22 04:00:00,18.76,19.04,13.72,19.79,1017,90,2.2,5,sky is clear
5597,0.0,0.189,0.0,None,2022-08-22 05:00:00,19.31,19.49,14.72,19.59,1016,84,1.88,6,sky is clear
5598,0.0,0.192,0.0,None,2022-08-22 06:00:00,18.74,18.84,13.72,19.04,1016,83,1.78,5,sky is clear
5599,0.0,0.146,0.064,None,2022-08-22 07:00:00,22.39,22.28,14.72,22.93,1016,61,2.45,15,few clouds
5600,0.0,0.0,0.264,Medium,2022-08-22 08:00:00,24.75,24.64,16.72,25.15,1016,52,2.45,15,few clouds
5601,0.0,0.0,0.222,High,2022-08-22 09:00:00,25.73,25.93,20.72,27.57,1016,60,2.18,19,few clouds
5602,0.0,0.0,0.223,Very High,2022-08-22 10:00:00,24.04,23.96,23.72,29.23,1016,56,1.24,41,scattered clouds
5603,0.0,0.0,0.221,Very High,2022-08-22 11:00:00,25.17,25.1,24.72,30.9,1016,52,1.23,51,broken clouds
5604,0.0,0.0,0.247,Very High,2022-08-22 12:00:00,25.54,25.43,24.72,33.12,1015,49,1.95,42,scattered clouds
5605,0.0,0.0,0.284,Very High,2022-08-22 13:00:00,27.66,27.92,26.77,33.12,1015,48,2.62,26,scattered clouds
5606,0.0,0.0,0.387,Very High,2022-08-22 14:00:00,28.13,28.41,27.72,33.68,1014,48,3.21,21,few clouds
5607,0.0,0.0,0.492,High,2022-08-22 15:00:00,34.42,35.63,28.99,34.59,1013,38,3.6,37,scattered clouds
5608,0.0,0.0,0.292,High,2022-08-22 16:00:00,34.63,35.99,27.72,35.15,1012,38,3.8,31,scattered clouds
5609,0.006,0.0,0.377,Medium,2022-08-22 17:00:00,34.93,36.51,23.72,35.7,1012,38,3.98,8,sky is clear
5610,0.136,0.0,0.178,None,2022-08-22 18:00:00,33.84,36.5,22.72,34.59,1011,45,4.08,2,sky is clear
5611,0.278,0.0,0.016,None,2022-08-22 19:00:00,31.84,34.31,21.72,32.37,1012,51,3.66,1,sky is clear
5612,0.28,0.0,0.0,None,2022-08-22 20:00:00,20.35,20.11,19.72,28.12,1012,64,3.91,2,sky is clear
5613,0.762,0.0,0.0,None,2022-08-22 21:00:00,21.41,21.3,18.72,27.01,1012,65,3.8,3,sky is clear
5614,0.0,0.393,0.0,None,2022-08-22 22:00:00,21.33,21.27,18.72,25.9,1012,67,3.0,0,sky is clear
5615,0.0,0.368,0.0,None,2022-08-22 23:00:00,21.13,21.07,18.72,24.54,1011,68,2.45,23,few clouds
5616,0.0,0.421,0.0,None,2022-08-23 00:00:00,20.6,20.57,17.72,24.54,1011,71,2.4,54,broken clouds
5617,0.0,0.29,0.0,None,2022-08-23 01:00:00,20.89,20.94,18.72,23.99,1011,73,2.09,65,broken clouds
5618,0.0,0.319,0.0,None,2022-08-23 02:00:00,19.47,19.4,16.72,23.43,1011,74,1.71,72,broken clouds
5619,0.0,0.263,0.0,None,2022-08-23 03:00:00,20.04,20.11,17.72,23.43,1011,77,1.69,62,broken clouds
5620,0.0,0.238,0.0,None,2022-08-23 04:00:00,19.24,19.26,16.72,22.88,1011,78,1.82,34,scattered clouds
5621,0.0,0.209,0.0,None,2022-08-23 05:00:00,19.07,19.04,16.72,22.32,1011,77,1.91,11,few clouds
5622,0.0,0.211,0.0,None,2022-08-23 06:00:00,21.29,21.46,20.47,22.72,1011,76,2.1,3,sky is clear
5623,0.0,0.162,0.069,None,2022-08-23 07:00:00,22.98,23.21,22.02,24.18,1011,72,2.59,2,sky is clear
5624,0.063,0.0,0.348,Low,2022-08-23 08:00:00,27.68,27.72,20.72,28.34,1012,45,1.88,9,sky is clear
5625,0.011,0.0,0.459,Medium,2022-08-23 09:00:00,30.01,29.7,24.72,30.57,1012,40,1.62,13,few clouds
5626,0.0,0.0,0.302,High,2022-08-23 10:00:00,31.94,31.69,23.72,32.57,1012,37,0.87,67,broken clouds
5627,0.0,0.0,0.307,Very High,2022-08-23 11:00:00,34.17,34.09,25.72,34.79,1012,33,1.51,88,overcast clouds
5628,0.0,0.0,0.302,Very High,2022-08-23 12:00:00,35.37,36.44,28.72,37.57,1011,35,0.88,98,overcast clouds
5629,0.0,0.0,0.309,Very High,2022-08-23 13:00:00,36.07,36.53,26.77,38.68,1011,31,2.04,94,overcast clouds
5630,0.0,0.0,0.274,Very High,2022-08-23 14:00:00,35.45,36.86,24.72,38.12,1011,36,3.48,51,broken clouds
5631,0.0,0.0,0.2,Very High,2022-08-23 15:00:00,34.94,36.25,24.72,39.23,1011,37,3.68,48,scattered clouds
5632,0.0,0.0,0.214,High,2022-08-23 16:00:00,33.34,33.89,22.72,38.12,1011,38,3.13,15,few clouds
5633,0.031,0.0,0.158,Medium,2022-08-23 17:00:00,33.31,33.84,21.72,36.45,1010,38,3.13,4,sky is clear
5634,0.047,0.0,0.145,None,2022-08-23 18:00:00,31.79,31.98,20.72,34.79,1010,40,3.04,62,broken clouds
5635,0.185,0.0,0.023,None,2022-08-23 19:00:00,29.83,29.97,17.72,30.15,1010,44,2.83,94,overcast clouds
5636,0.262,0.0,0.0,None,2022-08-23 20:00:00,28.42,28.12,16.72,29.04,1011,41,2.27,98,overcast clouds
5637,0.188,0.0,0.0,None,2022-08-23 21:00:00,27.09,27.57,16.72,27.37,1011,51,1.52,85,overcast clouds
5638,0.0,0.257,0.0,None,2022-08-23 22:00:00,19.31,19.31,16.72,27.01,1011,77,0.96,13,few clouds
5639,0.0,0.198,0.0,None,2022-08-23 23:00:00,24.68,24.95,16.72,25.9,1012,67,1.46,37,scattered clouds
5640,0.0,0.192,0.0,None,2022-08-24 00:00:00,24.15,24.37,16.72,25.34,1011,67,0.5,35,scattered clouds
5641,0.0,0.198,0.0,None,2022-08-24 01:00:00,23.59,23.65,16.72,24.23,1011,63,0.72,11,few clouds
5642,0.0,0.207,0.0,None,2022-08-24 02:00:00,22.56,22.73,16.72,23.68,1011,71,0.93,13,few clouds
5643,0.0,0.195,0.0,None,2022-08-24 03:00:00,20.51,20.71,16.72,22.57,1011,80,1.88,30,scattered clouds
5644,0.0,0.189,0.0,None,2022-08-24 04:00:00,20.5,20.77,16.72,22.01,1011,83,1.4,38,scattered clouds
5645,0.0,0.196,0.0,None,2022-08-24 05:00:00,19.94,20.13,15.72,21.45,1012,82,1.35,7,sky is clear
5646,0.0,0.206,0.0,None,2022-08-24 06:00:00,18.92,19.14,15.72,20.9,1012,87,1.32,1,sky is clear
